"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"br.com.trevisantecnologia.importer.validator.business.rules.agent.ClientLicensesLimit",17,1,1,3,5,4,0,5,1
"br.com.trevisantecnologia.importer.v3.configuration.queue.QueueConfiguration",17,1,1,1,6,0,0,0,0
"br.com.trevisantecnologia.importer.injection.InjectionModule",17,1,0,1,6,2,1,3,0
"br.com.trevisantecnologia.importer.validator.AlwaysInvalidValidator",16,3,3,3,1,1,0,2,1
"br.com.trevisantecnologia.importer.util.BeanUtil",16,2,2,2,4,0,0,1,1
"br.com.trevisantecnologia.importer.persistence.LocalTimeWithoutSecondsMapper",16,2,2,3,4,0,0,1,1
"br.com.trevisantecnologia.importer.v3.configuration.mongodb.MongoDbProperties",16,2,2,2,3,0,0,0,2
"br.com.trevisantecnologia.importer.service.IdiomService",16,2,1,2,4,3,1,4,1
"br.com.trevisantecnologia.importer.service.DefaultActivityService",16,2,1,2,4,3,0,4,1
"br.com.trevisantecnologia.importer.validator.business.rules.agent.LoginUpdate",16,1,1,3,6,4,0,5,1
"br.com.trevisantecnologia.importer.validator.business.rules.agent.Idiom",16,1,1,4,5,3,0,4,1
"br.com.trevisantecnologia.importer.dao.SectionItemDao",16,1,1,3,5,1,1,3,0
"br.com.trevisantecnologia.importer.model.IAudit",15,10,10,10,2,0,5,1,0
"br.com.trevisantecnologia.importer.v3.message.Source",15,3,3,3,0,0,1,0,2
"br.com.trevisantecnologia.importer.dao.SubGroupDao",15,2,1,2,2,1,2,3,0
"br.com.trevisantecnologia.importer.util.StringUtils",15,1,1,5,1,0,0,1,0
"br.com.trevisantecnologia.importer.validator.business.rules.agent.RelationShipModeAndRegisteredBillingData",15,1,1,2,5,4,0,5,1
"br.com.trevisantecnologia.importer.validator.business.rules.agent.LoginAlreadyUse",15,1,1,2,5,4,0,5,1
"br.com.trevisantecnologia.importer.validator.business.rules.agent.PasswordFillingType",15,1,1,5,5,3,0,4,0
"br.com.trevisantecnologia.importer.validator.business.rules.agent.GeoLocation",15,1,1,3,5,3,0,4,1
"br.com.trevisantecnologia.importer.v3.notifier.FileProcessedNotifier",15,1,1,1,4,0,1,0,2
"br.com.trevisantecnologia.importer.service.AuditService",15,1,1,2,3,1,0,1,0
"br.com.trevisantecnologia.importer.util.Constants",15,0,0,1,1,0,1,1,11
"br.com.trevisantecnologia.importer.model.Address",14,11,11,11,0,0,2,0,0
"br.com.trevisantecnologia.importer.converter.WeekdaysItineraryConverter",14,2,1,2,3,1,1,3,0
"br.com.trevisantecnologia.importer.converter.WeekdaysServiceLocalActivityConverter",14,2,1,2,3,1,1,3,0
"br.com.trevisantecnologia.importer.reflection.TypeResolver",13,2,2,2,2,0,2,0,1
"br.com.trevisantecnologia.importer.dao.SystemParametersDao",13,2,1,2,1,1,1,2,0
"br.com.trevisantecnologia.importer.dao.GroupDao",13,2,1,2,2,1,2,3,0
