"type","dep","i-dep","fan-in","fan-out"
"br.com.trevisantecnologia.importer.model.CustomFieldedImportModel",1,0,13,1
"br.com.trevisantecnologia.importer.model.Model",1,0,31,0
"br.com.trevisantecnologia.importer.util.SpringBeanProvider",0,0,3,0
"br.com.trevisantecnologia.importer.persistence.LocalTimeStringType",2,0,0,1
"br.com.trevisantecnologia.importer.context.journey.WorkdayImportContext",2,1,1,2
"br.com.trevisantecnologia.importer.converter.Converter",0,0,20,0
"br.com.trevisantecnologia.importer.validator.Validator",0,0,11,0
"br.com.trevisantecnologia.importer.model.ImportActive",0,0,2,0
"br.com.trevisantecnologia.importer.model.IDescription",0,0,3,0
"br.com.trevisantecnologia.importer.dao.function.FunctionCall",1,0,1,1
"br.com.trevisantecnologia.importer.context.ScheduleTypeActivityImportContext",1,0,1,1
"br.com.trevisantecnologia.importer.context.ScheduleItemImportContext",1,0,1,1
"br.com.trevisantecnologia.importer.context.ItineraryAgentImportContext",1,0,1,1
"br.com.trevisantecnologia.importer.context.ServiceLocalItemImportContext",1,0,1,1
"br.com.trevisantecnologia.importer.context.ServiceLocalActivityImportContext",1,0,1,1
"br.com.trevisantecnologia.importer.context.ServiceLocalTeamImportContext",1,0,1,1
"br.com.trevisantecnologia.importer.context.AditionalInfoItemContext",1,0,0,1
"br.com.trevisantecnologia.importer.context.AgentActivityImportContext",1,0,1,1
"br.com.trevisantecnologia.importer.context.ItineraryServiceLocalImportContext",1,0,2,1
"br.com.trevisantecnologia.importer.dao.journey.WeeklyWorkdayDao",2,2,1,3
"br.com.trevisantecnologia.importer.dao.ScheduleTypeDao",2,1,1,2
"br.com.trevisantecnologia.importer.validator.business.BusinessRules",0,0,26,0
"br.com.trevisantecnologia.importer.model.GeocoderAdress",0,0,3,1
