"method","loc","cyclo","calls","nbd","param"
"com.trevisan.servletfotoumobile.database.table.AgentTable.getAgentIdWithoutCharacters()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.AgentTable.getClientId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ClientTable.getAlias()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ClientTable.getId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ClientTable.getIdWithoutCharacters()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.FieldHistoryTable.getActivityHistoryId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.FieldHistoryTable.getExhibitionValue()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.FieldHistoryTable.getId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.FieldHistoryTable.getIdWithoutCharacters()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.FieldHistoryTable.getIdentifier()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.FieldHistoryTable.getValue()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismErrorLogTable.getAgent()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismErrorLogTable.getClientId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismErrorLogTable.getDate()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismErrorLogTable.getError()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismErrorLogTable.getHour()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismErrorLogTable.getId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismErrorLogTable.getJdsVersion()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismErrorLogTable.getLogType()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismErrorLogTable.getServerIdentifier()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismErrorLogTable.getWorkspaceDate()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismErrorLogTable.getWorkspaceHour()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismLogTable.getAction()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismLogTable.getAgent()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismLogTable.getClientId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismLogTable.getContent()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismLogTable.getDate()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismLogTable.getHour()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismLogTable.getIP()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismLogTable.getId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismLogTable.getPDAParameters()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismLogTable.getRequestResponse()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismLogTable.getServerIdentifier()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.SynchronismLogTable.getVersion()",2,1,1,0,0
