"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"net.sourceforge.pmd.cpd.GoLanguage",6,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.cpd.GroovyLanguage",6,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.lang.java.ast.JavaQualifiableNode",6,1,1,1,1,1,5,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.missingoverride.ConcreteClassTransitive",6,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.missingoverride.RunnableImpl",6,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.typeresolution.testdata.dummytypes.MyList",6,1,1,1,1,0,0,0,0
"net.sourceforge.pmd.cpd.EcmascriptLanguage",6,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.cpd.JSPLanguage",6,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.cpd.KotlinLanguage",6,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.cpd.MatlabLanguage",6,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.cpd.ObjectiveCLanguage",6,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.cpd.PerlLanguage",6,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.cpd.PHPLanguage",6,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.cpd.PythonLanguage",6,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.cpd.RubyLanguage",6,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.cpd.SwiftLanguage",6,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.cpd.VfLanguage",6,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.lang.apex.metrics.ApexProjectMemoizer",6,0,0,1,3,3,1,4,0
"net.sourceforge.pmd.lang.java.metrics.JavaProjectMemoizer",6,0,0,1,3,3,1,4,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.unusedprivatemethod.ClassWithPublicEnum",6,0,0,1,0,0,0,0,1
"net.sourceforge.pmd.lang.java.rule.design.signaturedeclarethrowsexception.MyTestCase",6,0,0,1,2,0,0,1,0
"net.sourceforge.pmd.lang.java.rule.multithreading.AvoidThreadGroupTest",6,0,0,2,1,1,0,2,0
"net.sourceforge.pmd.typeresolution.testdata.dummytypes.GenericClass",6,0,0,1,0,0,7,0,3
"null.LocalVariableTypeInference_varAsIdentifier",6,0,1,1,0,0,0,1,0
"net.sourceforge.pmd.lang.metrics.MetricOption",5,2,2,2,0,0,7,0,0
"net.sourceforge.pmd.lang.symboltable.NameOccurrence",5,2,2,2,0,0,59,0,0
"net.sourceforge.pmd.lang.TokenManager",5,2,2,2,0,0,36,0,0
"net.sourceforge.pmd.lang.java.symboltable.TypedNameDeclaration",5,2,2,2,0,0,8,0,0
"net.sourceforge.pmd.lang.ecmascript.ast.TrailingCommaNode",5,2,2,2,0,0,2,0,0
"net.sourceforge.pmd.lang.apex.ast.CanSuppressWarnings",5,1,1,1,1,1,8,1,0
"net.sourceforge.pmd.cpd.token.TokenFilter",5,1,1,1,1,1,3,1,0
"net.sourceforge.pmd.lang.ast.SignedNode",5,1,1,1,1,1,5,2,0
"net.sourceforge.pmd.lang.dfa.DFAGraphMethod",5,1,1,1,1,1,9,2,0
"net.sourceforge.pmd.lang.symboltable.ScopedNode",5,1,1,1,1,1,6,2,0
"net.sourceforge.pmd.util.designer.LineGetter",5,1,1,1,0,0,1,0,0
"net.sourceforge.pmd.util.viewer.model.ViewerModelListener",5,1,1,1,0,0,5,0,0
"net.sourceforge.pmd.lang.java.ast.CanSuppressWarnings",5,1,1,1,1,1,5,1,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.missingoverride.CloneableInterfaceOverride",5,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.missingoverride.InterfaceWithNoSuperClass",5,1,1,1,0,0,0,0,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.missingoverride.SubclassPrivateNoOverride",5,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.missingoverride.SubclassWithStatic",5,1,1,1,0,0,0,1,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.missingoverride.SuperclassWithPrivate",5,1,0,1,0,0,1,0,0
"net.sourceforge.pmd.typeresolution.testdata.dummytypes.SuperType",5,1,1,1,0,0,1,0,0
"net.sourceforge.pmd.typeresolution.testdata.dummytypes.WildcardMethod",5,1,1,1,0,0,1,0,0
"null.EmptyIfStatement",5,1,1,2,0,0,0,0,0
"null.BadFile",5,1,1,1,0,0,0,0,0
"null.GoodFile",5,1,1,1,0,0,0,0,0
"null.GoodFile2",5,1,1,1,0,0,0,0,0
"null.Bug1530",5,1,1,1,0,0,0,0,0
"null.GitHubBug207",5,1,0,1,0,0,0,0,0
"net.sourceforge.pmd.lang.plsql.ast.ExecutableCode",5,1,1,1,1,1,8,2,0
"net.sourceforge.pmd.lang.vm.directive.InputBase",5,1,1,1,0,0,2,1,0
"net.sourceforge.pmd.lang.apex.metrics.AbstractApexMetric",5,0,0,1,2,2,2,3,0
"net.sourceforge.pmd.lang.apex.metrics.api.ApexClassMetric",5,0,0,1,2,2,1,3,0
"net.sourceforge.pmd.lang.apex.metrics.api.ApexOperationMetric",5,0,0,1,2,2,1,3,0
"net.sourceforge.pmd.lang.java.metrics.AbstractJavaMetric",5,0,0,1,2,2,2,3,0
"net.sourceforge.pmd.lang.java.metrics.api.JavaClassMetric",5,0,0,1,2,2,1,3,0
"net.sourceforge.pmd.lang.java.metrics.api.JavaOperationMetric",5,0,0,1,2,2,1,3,0
"net.sourceforge.pmd.lang.java.rule.errorprone.MissingSerialVersionUIDBase",5,0,0,1,1,0,0,0,1
"net.sourceforge.pmd.typeresolution.testdata.ArrayListFound",5,0,0,1,1,0,1,0,1
"net.sourceforge.pmd.typeresolution.testdata.ExtraTopLevelClass",5,0,0,1,0,0,1,0,0
"null.EncodingTestClass",5,0,1,1,0,0,0,0,0
"net.sourceforge.pmd.cache.ChecksumAware",4,1,1,1,0,0,1,0,0
"net.sourceforge.pmd.dcd.graph.NodeVisitorAcceptor",4,1,1,1,0,0,3,0,0
"net.sourceforge.pmd.lang.ast.QualifiableNode",4,1,1,1,0,0,11,1,0
"net.sourceforge.pmd.lang.dfa.pathfinder.Executable",4,1,1,1,0,0,3,0,0
"net.sourceforge.pmd.lang.metrics.SigMask",4,1,1,1,0,0,2,0,0
"net.sourceforge.pmd.util.filter.Filter",4,1,1,1,0,0,10,0,0
"net.sourceforge.pmd.util.SearchFunction",4,1,1,1,0,0,4,0,0
"net.sourceforge.pmd.lang.java.typeresolution.typedefinition.TypeDefinition",4,1,1,1,0,0,1,0,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.missingoverride.CloneableInterface",4,1,1,1,0,0,1,1,0
"net.sourceforge.pmd.typeresolution.testdata.dummytypes.Converter",4,1,1,1,0,0,2,0,0
"net.sourceforge.pmd.typeresolution.testdata.dummytypes.ConverterFactory",4,1,1,1,0,0,1,0,0
"net.sourceforge.pmd.lang.ecmascript.ast.DestructuringNode",4,1,1,1,0,0,3,0,0
"net.sourceforge.pmd.lang.plsql.ast.OracleObject",4,1,1,1,0,0,7,1,0
"net.sourceforge.pmd.lang.apex.ApexParserOptions",4,0,0,1,1,1,6,2,0
"net.sourceforge.pmd.lang.apex.rule.bestpractices.ApexAssertionsShouldIncludeMessageTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.bestpractices.ApexUnitTestClassShouldHaveAssertsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.bestpractices.ApexUnitTestMethodShouldHaveIsTestAnnotationTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.bestpractices.ApexUnitTestShouldNotUseSeeAllDataTrueTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.bestpractices.AvoidGlobalModifierTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.bestpractices.AvoidLogicInTriggerTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.codestyle.ClassNamingConventionsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.codestyle.FieldNamingConventionsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.codestyle.ForLoopsMustUseBracesTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.codestyle.FormalParameterNamingConventionsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.codestyle.IfElseStmtsMustUseBracesTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.codestyle.IfStmtsMustUseBracesTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.codestyle.LocalVariableNamingConventionsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.codestyle.MethodNamingConventionsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.codestyle.OneDeclarationPerLineTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.codestyle.PropertyNamingConventionsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.codestyle.VariableNamingConventionsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.codestyle.WhileLoopsMustUseBracesTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.design.AvoidDeeplyNestedIfStmtsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.design.ExcessiveClassLengthTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.design.ExcessiveParameterListTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.design.ExcessivePublicCountTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.design.NcssConstructorCountTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.design.NcssMethodCountTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.design.NcssTypeCountTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.design.TooManyFieldsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.documentation.ApexDocTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.errorprone.AvoidDirectAccessTriggerMapTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.errorprone.AvoidHardcodingIdTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.errorprone.AvoidNonExistentAnnotationsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.errorprone.EmptyCatchBlockTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.errorprone.EmptyIfStmtTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.errorprone.EmptyStatementBlockTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.errorprone.EmptyTryOrFinallyBlockTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.errorprone.EmptyWhileStmtTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.errorprone.MethodWithSameNameAsEnclosingClassTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.performance.AvoidDmlStatementsInLoopsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.performance.AvoidSoqlInLoopsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.performance.AvoidSoslInLoopsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.security.ApexBadCryptoTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.security.ApexCRUDViolationTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.security.ApexCSRFTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.security.ApexDangerousMethodsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.security.ApexInsecureEndpointTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.security.ApexOpenRedirectTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.security.ApexSharingViolationsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.security.ApexSOQLInjectionTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.security.ApexSuggestUsingNamedCredTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.security.ApexXSSFromEscapeFalseTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.apex.rule.security.ApexXSSFromURLParamTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.metrics.Signature",4,0,0,1,1,1,3,1,0
"net.sourceforge.pmd.lang.java.ast.ASTSwitchLabeledRule",4,0,0,1,1,1,4,2,0
"net.sourceforge.pmd.lang.java.ast.JavaParserControllessVisitor",4,0,0,1,0,0,2,1,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.AbstractClassWithoutAbstractMethodTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.AccessorClassGenerationTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.AccessorMethodGenerationTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.ArrayIsStoredDirectlyTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.AvoidPrintStackTraceTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.AvoidReassigningLoopVariablesTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.AvoidReassigningParametersTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.AvoidStringBufferFieldTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.AvoidUsingHardCodedIPTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.CheckResultSetTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.ConstantsInInterfaceTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.DefaultLabelNotLastInSwitchStmtTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.ForLoopCanBeForeachTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.ForLoopVariableCountTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.GuardLogStatementTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.JUnit4SuitesShouldUseSuiteAnnotationTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.JUnit4TestShouldUseAfterAnnotationTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.JUnit4TestShouldUseBeforeAnnotationTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.JUnit4TestShouldUseTestAnnotationTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.JUnitAssertionsShouldIncludeMessageTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.JUnitTestContainsTooManyAssertsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.JUnitTestsShouldIncludeAssertTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.JUnitUseExpectedTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.LooseCouplingTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.MethodReturnsInternalArrayTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.MissingOverrideTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.OneDeclarationPerLineTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.PositionLiteralsFirstInCaseInsensitiveComparisonsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.PositionLiteralsFirstInComparisonsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.PreserveStackTraceTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.ReplaceEnumerationWithIteratorTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.ReplaceHashtableWithMapTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.ReplaceVectorWithListTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.SwitchStmtsShouldHaveDefaultTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.SystemPrintlnTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.UnusedFormalParameterTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.UnusedImportsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.UnusedLocalVariableTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.UnusedPrivateFieldTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.UnusedPrivateMethodTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.UseAssertEqualsInsteadOfAssertTrueTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.UseAssertNullInsteadOfAssertTrueTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.UseAssertSameInsteadOfAssertTrueTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.UseAssertTrueInsteadOfAssertEqualsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.UseCollectionIsEmptyTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.UseTryWithResourcesTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.UseVarargsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.WhileLoopWithLiteralBooleanTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.AbstractNamingTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.AtLeastOneConstructorTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.AvoidDollarSignsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.AvoidFinalLocalVariableTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.AvoidPrefixingMethodParametersTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.AvoidProtectedFieldInFinalClassTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.AvoidProtectedMethodInFinalClassNotExtendingTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.AvoidUsingNativeCodeTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.BooleanGetMethodNameTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.CallSuperInConstructorTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.ClassNamingConventionsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.CommentDefaultAccessModifierTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.ConfusingTernaryTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.ControlStatementBracesTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.DefaultPackageTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.DontImportJavaLangTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.EmptyMethodInAbstractClassShouldBeAbstractTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.ExtendsObjectTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.FieldDeclarationsShouldBeAtStartOfClassTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.FieldNamingConventionsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.ForLoopShouldBeWhileLoopTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.ForLoopsMustUseBracesTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.FormalParameterNamingConventionsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.GenericsNamingTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.IdenticalCatchBranchesTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.IfElseStmtsMustUseBracesTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.IfStmtsMustUseBracesTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.LinguisticNamingTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.LocalHomeNamingConventionTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.LocalInterfaceSessionNamingConventionTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.LocalVariableCouldBeFinalTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.LocalVariableNamingConventionsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.LongVariableTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.MDBAndSessionBeanNamingConventionTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.MethodArgumentCouldBeFinalTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.MethodNamingConventionsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.MIsLeadingVariableNameTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.NoPackageTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.OnlyOneReturnTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.PackageCaseTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.PrematureDeclarationTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.RemoteInterfaceNamingConventionTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.RemoteSessionInterfaceNamingConventionTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.ShortClassNameTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.ShortMethodNameTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.ShortVariableTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.SuspiciousConstantFieldNameTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.TooManyStaticImportsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.UnnecessaryAnnotationValueElementTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.UnnecessaryConstructorTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.UnnecessaryLocalBeforeReturnTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.UnnecessaryModifierTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.UnnecessaryReturnTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.UseDiamondOperatorTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.UselessParenthesesTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.UselessQualifiedThisTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.UseShortArrayInitializerTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.UseUnderscoresInNumericLiteralsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.VariableNamingConventionsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.codestyle.WhileLoopsMustUseBracesTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.design.AbstractClassWithoutAnyMethodTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.design.AvoidCatchingGenericExceptionTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.design.AvoidDeeplyNestedIfStmtsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.design.AvoidRethrowingExceptionTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.design.AvoidThrowingNewInstanceOfSameExceptionTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.design.AvoidThrowingNullPointerExceptionTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.design.AvoidUncheckedExceptionsInSignaturesTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.design.ClassWithOnlyPrivateConstructorsShouldBeFinalTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.design.CollapsibleIfStatementsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.design.CouplingBetweenObjectsTest",4,0,0,1,1,1,0,2,0
"net.sourceforge.pmd.lang.java.rule.design.DataClassTest",4,0,0,1,1,1,0,2,0
