"method","loc","cyclo","calls","nbd","param"
"one.util.huntbugs.testdata.TestRedundantStreamCalls.testIntStreamFind(IntStream is)",3,1,3,1,1
"one.util.huntbugs.testdata.TestRedundantStreamCalls.testIntermediate(ArrayList<String> x)",3,1,3,1,1
"one.util.huntbugs.testdata.TestRegexProblems.testFileSeparator2(String test)",3,1,3,1,1
"one.util.huntbugs.flow.etype.SingleType.hashCode()",3,1,3,1,0
"one.util.huntbugs.testdata.TestBadMethodCalls.hash(String str, int[] arr)",3,1,2,1,2
"one.util.huntbugs.testdata.TestBadMethodCalls.hash2(String str, int[] arr)",3,1,2,1,2
"one.util.huntbugs.testdata.TestAbandonedStream.testPrimitive(int[] data)",3,1,2,1,1
"one.util.huntbugs.testdata.TestAbandonedStream.testSimple(List<String> list)",3,1,2,1,1
"one.util.huntbugs.testdata.TestAbandonedStream.testSimpleReturn(List<String> list)",3,1,2,1,1
"one.util.huntbugs.testdata.TestAbandonedStream.testToPrimitive(List<String> list)",3,1,2,1,1
"one.util.huntbugs.testdata.TestAtomicConcurrent.testAtomicUpdate(String str)",3,1,2,1,1
"one.util.huntbugs.testdata.TestBadMethodCalls$MyThread.MyThread(int x)",3,1,2,1,1
"one.util.huntbugs.testdata.TestInvalidMinMax.checkBounds(double rawInput)",3,1,2,1,1
"one.util.huntbugs.testdata.TestInvalidMinMax.checkBounds(float rawInput)",3,1,2,1,1
"one.util.huntbugs.testdata.TestInvalidMinMax.checkBounds(int rawInput)",3,1,2,1,1
"one.util.huntbugs.testdata.TestInvalidMinMax.checkBounds(long rawInput)",3,1,2,1,1
"one.util.huntbugs.testdata.TestInvalidMinMax.checkBounds2(int rawInput)",3,1,2,1,1
"one.util.huntbugs.testdata.TestInvalidMinMax.checkBounds3(int rawInput)",3,1,2,1,1
"one.util.huntbugs.testdata.TestInvalidMinMax.checkBounds4(int rawInput)",3,1,2,1,1
"one.util.huntbugs.testdata.TestInvalidMinMax.checkBounds5(int rawInput)",3,1,2,1,1
"one.util.huntbugs.testdata.TestInvalidMinMax.checkBoundsCorrect(double rawInput)",3,1,2,1,1
"one.util.huntbugs.testdata.TestInvalidMinMax.checkBoundsCorrect(float rawInput)",3,1,2,1,1
"one.util.huntbugs.testdata.TestInvalidMinMax.checkBoundsCorrect(int rawInput)",3,1,2,1,1
"one.util.huntbugs.testdata.TestInvalidMinMax.checkBoundsCorrect(long rawInput)",3,1,2,1,1
"one.util.huntbugs.testdata.TestInvalidMinMax.checkBoundsCorrect2(int rawInput)",3,1,2,1,1
"one.util.huntbugs.testdata.TestRedundantStreamCalls.testArrayList(ArrayList<String> x)",3,1,2,1,1
"one.util.huntbugs.testdata.TestRedundantStreamCalls.testParallel(ArrayList<String> x)",3,1,2,1,1
"one.util.huntbugs.testdata.TestRedundantStreamCalls.testSet(Set<String> x)",3,1,2,1,1
"one.util.huntbugs.testdata.TestRedundantStreamCalls.testStreamCount(List<Integer> collection)",3,1,2,1,1
"one.util.huntbugs.testdata.TestRedundantStreamCalls.testRedundantArray()",3,1,2,1,0
"one.util.huntbugs.testdata.TestRedundantStreamCalls.testRedundantEmpty()",3,1,2,1,0
"one.util.huntbugs.testdata.TestRedundantStreamCalls.testRedundantSingleton()",3,1,2,1,0
"one.util.huntbugs.warning.WarningAnnotation.toString()",3,1,2,1,0
"one.util.huntbugs.testdata.TestBadMethodCalls.hash3(String str, int[] arr)",3,1,1,1,2
"one.util.huntbugs.testdata.TestBadMethodCalls.urlEquals(URL url1, URL url2)",3,1,1,1,2
"one.util.huntbugs.testdata.TestCheckReturnValue.read(InputStream is, byte[] arr)",3,1,1,1,2
"one.util.huntbugs.testdata.TestUnsupportedCall.addAll(Set<String> a, Set<String> b)",3,1,1,1,2
"one.util.huntbugs.testdata.TestArrayRangeCheck$SubArrayCheck.SubArrayCheck(String s)",3,1,1,1,1
"one.util.huntbugs.testdata.TestBadMethodCalls.format3(int[] arr)",3,1,1,1,1
"one.util.huntbugs.testdata.TestBadMethodCalls.formatChar(char[] arr)",3,1,1,1,1
"one.util.huntbugs.testdata.TestBadMethodCalls.testAddArrayList(ArrayList<Object> c)",3,1,1,1,1
"one.util.huntbugs.testdata.TestBadMethodCalls.testAddCollection(Collection<Object> c)",3,1,1,1,1
"one.util.huntbugs.testdata.TestBadMethodCalls.testBigDecimalRound(double x)",3,1,1,1,1
"one.util.huntbugs.testdata.TestBadMethodCalls.testCorrectAssert(String str)",3,1,1,1,1
"one.util.huntbugs.testdata.TestBadMethodCalls.testCorrectPrecondition(String str)",3,1,1,1,1
"one.util.huntbugs.testdata.TestBadMethodCalls.testDouble(int x)",3,1,1,1,1
"one.util.huntbugs.testdata.TestBadMethodCalls.testThreadPoolExecutor(int poolSize)",3,1,1,1,1
"one.util.huntbugs.testdata.TestBadMethodCalls.testWrongAssert(String str)",3,1,1,1,1
"one.util.huntbugs.testdata.TestBadMethodCalls.testWrongPrecondition(String str)",3,1,1,1,1
"one.util.huntbugs.testdata.TestBadMethodCalls.urlHashCode(URL url)",3,1,1,1,1
"one.util.huntbugs.testdata.TestCheckReturnValue.skipTen(Reader r)",3,1,1,1,1
"one.util.huntbugs.testdata.TestRegexProblems.testDotReplace(String test)",3,1,1,1,1
"one.util.huntbugs.testdata.TestRegexProblems.testDotReplaceFirst(String test)",3,1,1,1,1
"one.util.huntbugs.testdata.TestRegexProblems.testFileSeparator(String test)",3,1,1,1,1
"one.util.huntbugs.testdata.TestUnsupportedCall.hello(int x)",3,1,1,1,1
"one.util.huntbugs.asserter.TestAsserter.uncalled()",3,1,1,1,0
"one.util.huntbugs.flow.Nullness.hashCode()",3,1,1,1,0
"one.util.huntbugs.flow.Nullness.toString()",3,1,1,1,0
"one.util.huntbugs.repo.DirRepository.createTypeLoader()",3,1,1,1,0
"one.util.huntbugs.testdata.TestBadMethodCalls$MyThread.run()",3,1,1,1,0
"one.util.huntbugs.testdata.TestBadMethodCalls.collectSomeGarbage()",3,1,1,1,0
"one.util.huntbugs.testdata.TestBadMethodCalls.doSomething()",3,1,1,1,0
"one.util.huntbugs.testdata.TestBadMethodCalls.fieldArray()",3,1,1,1,0
"one.util.huntbugs.testdata.TestBadMethodCalls.size()",3,1,1,1,0
"one.util.huntbugs.testdata.TestBadMethodCalls.systemExit()",3,1,1,1,0
"one.util.huntbugs.testdata.TestBadMethodCalls.testCreateThread()",3,1,1,1,0
"one.util.huntbugs.testdata.TestBadMethodCalls.testNullCheckAssert()",3,1,1,1,0
"one.util.huntbugs.testdata.TestBadMethodCalls.testNullCheckAssertOk()",3,1,1,1,0
"one.util.huntbugs.testdata.TestFieldAccess.getUnwrittenTransient()",3,1,1,1,0
"one.util.huntbugs.testdata.TestFinalizer$SuperClass.finalize()",3,1,1,1,0
"one.util.huntbugs.testdata.TestFinalizer.test()",3,1,1,1,0
"one.util.huntbugs.warning.WarningAnnotation$MemberInfo.hashCode()",3,1,1,1,0
"one.util.huntbugs.warning.WarningAnnotation$TypeInfo.hashCode()",3,1,1,1,0
"one.util.huntbugs.registry.ElementContext.ElementContext(Context ctx, Detector detector)",3,1,0,1,2
"one.util.huntbugs.testdata.TestBadMethodCalls.format(String prefix, int[] arr)",3,1,0,1,2
"one.util.huntbugs.testdata.TestBadMethodCalls.format2(String suffix, int[] arr)",3,1,0,1,2
"one.util.huntbugs.warning.WarningAnnotation$Location.Location(int offset, int sourceLine)",3,1,0,1,2
"one.util.huntbugs.testdata.TestArrayRangeCheck$SubArrayCheck.set(String a)",3,1,0,1,1
"one.util.huntbugs.testdata.TestBadMethodCalls.format4(String arr)",3,1,0,1,1
"one.util.huntbugs.testdata.TestFieldAccess.setF(int f)",3,1,0,1,1
"one.util.huntbugs.testdata.TestStaticFieldFromInstanceMethod.setDebugLevel(int level)",3,1,0,1,1
"one.util.huntbugs.testdata.TestStaticFieldFromInstanceMethod.setVerbose(boolean v)",3,1,0,1,1
"one.util.huntbugs.testdata.TestStaticFieldFromInstanceMethod.testWriteFromStatic(int x)",3,1,0,1,1
"one.util.huntbugs.testdata.TestUnsupportedCall.doHello(int i)",3,1,0,1,1
"one.util.huntbugs.warning.rule.CompositeRule.CompositeRule(List<Rule> rules)",3,1,0,1,1
"one.util.huntbugs.db.Hierarchy$TypeHierarchy.toString()",3,1,0,1,0
"one.util.huntbugs.testdata.TestBadMethodCalls.testBigDecimal()",3,1,0,1,0
"one.util.huntbugs.testdata.TestBadMethodCalls.testBigDecimalInf()",3,1,0,1,0
"one.util.huntbugs.testdata.TestCovariantArrays.test()",3,1,0,1,0
"one.util.huntbugs.testdata.TestFieldAccess.getUnwritten()",3,1,0,1,0
"one.util.huntbugs.testdata.TestFinalizer$FinalFinalizer.finalize()",3,1,0,1,0
"one.util.huntbugs.testdata.TestFinalizer$Nullify.finalize()",3,1,0,1,0
"one.util.huntbugs.testdata.TestIteratorContract$Iterator2.hasNext()",3,1,0,1,0
"one.util.huntbugs.testdata.TestStaticFieldFromInstanceMethod.cleanUp()",3,1,0,1,0
"one.util.huntbugs.testdata.TestStaticFieldFromInstanceMethod.cleanUpSynchronizedMethod()",3,1,0,1,0
"one.util.huntbugs.testdata.TestUnsupportedCall.test()",3,1,0,1,0
"one.util.huntbugs.testdata.TestVolatileIncrement.testMul()",3,1,0,1,0
"one.util.huntbugs.testdata.TestVolatileIncrement.testPost()",3,1,0,1,0
"one.util.huntbugs.testdata.TestVolatileIncrement.testPostLong()",3,1,0,1,0
"one.util.huntbugs.testdata.TestVolatileIncrement.testPostSynchronized()",3,1,0,1,0
"one.util.huntbugs.testdata.TestVolatileIncrement.testPre()",3,1,0,1,0
"one.util.huntbugs.testdata.TestVolatileIncrement.testPreLong()",3,1,0,1,0
"one.util.huntbugs.warning.WarningAnnotation$Location.hashCode()",3,1,0,1,0
"one.util.huntbugs.util.Exprs.stream(Expression expr)",2,1,5,1,1
"one.util.huntbugs.util.Exprs.bothMatch(Expression e1, Expression e2, Predicate<Expression> p1, Predicate<Expression> p2)",2,1,4,1,4
"one.util.huntbugs.db.Hierarchy$TypeHierarchy.hasSubClassesOutOfPackage()",2,1,4,1,0
"one.util.huntbugs.util.Exprs.getChild(Expression node, int i)",2,1,3,1,2
"one.util.huntbugs.testdata.TestFieldAccess$Reflected.set(String name)",2,1,2,1,1
"one.util.huntbugs.testdata.TestFieldAccess.getArrayElement(int x)",2,1,2,1,1
"one.util.huntbugs.warning.WarningAnnotation.forVariable(Variable var)",2,1,2,1,1
"one.util.huntbugs.testdata.TestFieldAccess.inc()",2,1,2,1,0
"one.util.huntbugs.warning.Warning.getScore()",2,1,2,1,0
"one.util.huntbugs.flow.Nullness.createAt(Expression expr, NullState state)",2,1,1,1,2
"one.util.huntbugs.testdata.TestFieldAccess.cas(Object expected, Object updated)",2,1,1,1,2
"one.util.huntbugs.util.Exprs.findExpressionWithSources(Expression node, Predicate<Expression> predicate)",2,1,1,1,2
"one.util.huntbugs.db.Hierarchy$TypeHierarchy.hasFlag(long flag)",2,1,1,1,1
"one.util.huntbugs.flow.Nullness.nullAt(Expression expr)",2,1,1,1,1
"one.util.huntbugs.testdata.TestBadMethodCalls.TestBadMethodCalls(int x)",2,1,1,1,1
"one.util.huntbugs.testdata.TestFieldAccess$TestGeneric.setData(T[] data)",2,1,1,1,1
"one.util.huntbugs.testdata.TestFieldAccess.get(int i)",2,1,1,1,1
"one.util.huntbugs.testdata.TestUnsupportedCall.TestUnsupportedCall(int x)",2,1,1,1,1
"one.util.huntbugs.warning.WarningAnnotation$TypeInfo.TypeInfo(String typeName)",2,1,1,1,1
"one.util.huntbugs.warning.WarningAnnotation$TypeInfo.TypeInfo(TypeReference ref)",2,1,1,1,1
"one.util.huntbugs.db.Hierarchy$TypeHierarchy.getSubClasses()",2,1,1,1,0
"one.util.huntbugs.db.Hierarchy$TypeHierarchy.getSuperClasses()",2,1,1,1,0
"one.util.huntbugs.db.Hierarchy$TypeHierarchy.hasSubClasses()",2,1,1,1,0
"one.util.huntbugs.db.Hierarchy$TypeHierarchy.isResolved()",2,1,1,1,0
"one.util.huntbugs.testdata.TestFieldAccess.getS2()",2,1,1,1,0
"one.util.huntbugs.testdata.TestFieldAccess.getValueComplex()",2,1,1,1,0
"one.util.huntbugs.testdata.TestFieldAccess.recreateValueNonFinal()",2,1,1,1,0
"one.util.huntbugs.testdata.TestIteratorContract$NonIterator.hasNext()",2,1,1,1,0
"one.util.huntbugs.warning.Warning.annotations()",2,1,1,1,0
"one.util.huntbugs.warning.WarningAnnotation$MemberInfo.getTypeName()",2,1,1,1,0
"one.util.huntbugs.warning.WarningAnnotation$MemberInfo.isMethod()",2,1,1,1,0
"one.util.huntbugs.warning.WarningAnnotation$TypeInfo.getJavaName()",2,1,1,1,0
"one.util.huntbugs.warning.Warning.Warning(WarningType type, int priority, List<WarningAnnotation<?>> annotations)",2,1,0,1,3
"one.util.huntbugs.db.Hierarchy$TypeHierarchy.TypeHierarchy(String name)",2,1,0,1,1
"one.util.huntbugs.flow.Nullness$NullGraphSearch.NullGraphSearch(Expression target)",2,1,0,1,1
"one.util.huntbugs.flow.Nullness.Nullness(Map<Expression,NullState> expressions)",2,1,0,1,1
"one.util.huntbugs.output.XmlReportWriter.XmlReportWriter(Writer target)",2,1,0,1,1
"one.util.huntbugs.repo.DirRepository.DirRepository(Path root)",2,1,0,1,1
"one.util.huntbugs.testdata.TestFieldAccess$SubClass.setE(int e)",2,1,0,1,1
"one.util.huntbugs.testdata.TestFieldAccess.agg(String s)",2,1,0,1,1
"one.util.huntbugs.testdata.TestFieldAccess.setExpose(int[] expose)",2,1,0,1,1
"one.util.huntbugs.testdata.TestFieldAccess.setRef(Object val)",2,1,0,1,1
"one.util.huntbugs.db.Hierarchy$TypeHierarchy.getInternalName()",2,1,0,1,0
"one.util.huntbugs.db.Hierarchy.Hierarchy()",2,1,0,1,0
"one.util.huntbugs.flow.Nullness.isNull()",2,1,0,1,0
"one.util.huntbugs.flow.etype.SingleType.isNegative()",2,1,0,1,0
"one.util.huntbugs.testdata.TestArrayRangeCheck$SubArrayCheck.SubArrayCheck()",2,1,0,1,0
"one.util.huntbugs.testdata.TestBadMethodCalls$MyThread.MyThread()",2,1,0,1,0
"one.util.huntbugs.testdata.TestFieldAccess$SubClass.getE()",2,1,0,1,0
"one.util.huntbugs.testdata.TestFieldAccess$TestGeneric.getData()",2,1,0,1,0
"one.util.huntbugs.testdata.TestFieldAccess.getValueNonFinal()",2,1,0,1,0
"one.util.huntbugs.testdata.TestFieldAccess.recreate()",2,1,0,1,0
"one.util.huntbugs.testdata.TestFieldAccess.reset()",2,1,0,1,0
"one.util.huntbugs.testdata.TestFieldAccess.reset2()",2,1,0,1,0
"one.util.huntbugs.testdata.TestFieldAccess.updateExpose2()",2,1,0,1,0
"one.util.huntbugs.testdata.TestIteratorContract$NonIterator.next()",2,1,0,1,0
"one.util.huntbugs.warning.Warning.getStatus()",2,1,0,1,0
"one.util.huntbugs.warning.Warning.getType()",2,1,0,1,0
"one.util.huntbugs.warning.WarningAnnotation$Location.getOffset()",2,1,0,1,0
"one.util.huntbugs.warning.WarningAnnotation$Location.getSourceLine()",2,1,0,1,0
"one.util.huntbugs.warning.WarningAnnotation$MemberInfo.getName()",2,1,0,1,0
"one.util.huntbugs.warning.WarningAnnotation$MemberInfo.getSignature()",2,1,0,1,0
"one.util.huntbugs.warning.WarningAnnotation$MemberInfo.getType()",2,1,0,1,0
"one.util.huntbugs.warning.WarningAnnotation$TypeInfo.getTypeName()",2,1,0,1,0
"one.util.huntbugs.warning.WarningAnnotation.getRole()",2,1,0,1,0
"one.util.huntbugs.warning.WarningAnnotation.getValue()",2,1,0,1,0
"one.util.huntbugs.flow.Annotators.Annotators()",1,1,1,1,0
"one.util.huntbugs.testdata.TestBadMethodCalls.TestBadMethodCalls()",1,1,0,1,0
"one.util.huntbugs.ReportsTest.testDiff()",44,1,108,0,0
"one.util.huntbugs.util.Iterables.concat(Iterable<? extends T> it1, Iterable<? extends T> it2)",26,1,0,0,2
"one.util.huntbugs.ReportsTest.testMerge()",20,1,33,0,0
"one.util.huntbugs.testdata.TestRoughConstants.testNoWarning()",20,1,8,0,0
"one.util.huntbugs.AsserterTest.test()",16,1,59,0,0
"one.util.huntbugs.testdata.TestRoughConstants.testNan()",16,1,6,0,0
"one.util.huntbugs.repo.FilteredRepository.visit(String rootPackage, RepositoryVisitor visitor)",15,1,1,0,2
"one.util.huntbugs.RuleTest.testRules()",11,1,16,0,0
"one.util.huntbugs.util.TestIterables.testConcat()",9,1,24,0,0
"one.util.huntbugs.FilteredRepositoryTest.filteredRepoTest()",9,1,16,0,0
"one.util.huntbugs.testdata.TestStartInConstructor.TestStartInConstructor(String s, int x)",9,1,2,0,2
"one.util.huntbugs.MessagesTest.testFormatter()",8,1,7,0,0
"one.util.huntbugs.OptionsTest.testAnalysisOptions()",8,1,5,0,0
"one.util.huntbugs.analysis.ErrorMessage.ErrorMessage(String detector, String className, String elementName, String descriptor, int line, String message)",8,1,0,0,6
"one.util.huntbugs.analysis.ErrorMessage.ErrorMessage(String detector, String className, String elementName, String descriptor, int line, Throwable error)",8,1,0,0,6
"one.util.huntbugs.analysis.AnalysisListener.eventOccurred(String stepName, String className, int count, int total)",7,1,0,0,4
"one.util.huntbugs.repo.FilteredRepository.FilteredRepository(Repository repository, Predicate<String> classFilter)",7,1,0,0,2
"one.util.huntbugs.testdata.EqualsWrongField.hashCode()",7,1,0,0,0
"one.util.huntbugs.testdata.TestStringIndex.substringCorrect()",6,1,7,0,0
"one.util.huntbugs.MessagesTest.testMessages()",6,1,6,0,0
"one.util.huntbugs.testdata.TestUncalledPrivateMethod.selfLambda()",6,1,3,0,0
"one.util.huntbugs.registry.DetectorRegistryTest.addDetector()",5,1,5,0,0
"one.util.huntbugs.registry.DetectorRegistryTest.addFakeDetector()",5,1,5,0,0
"one.util.huntbugs.testdata.TestDuplicateAssignment.doubleDiffFieldSameField(int val)",5,1,3,0,1
"one.util.huntbugs.testdata.TestNewGetClass.testOk()",5,1,3,0,0
"one.util.huntbugs.testdata.TestNumericPromotion.divideWithNeg(int x)",5,1,2,0,1
"one.util.huntbugs.testdata.TestNumericPromotion.divideWithNegOk(int x)",5,1,2,0,1
"one.util.huntbugs.testdata.TestNumericPromotion.check(int val)",5,1,1,0,1
"one.util.huntbugs.testdata.TestToArrayDowncast.toArrayGeneric(Collection<String> l)",5,1,1,0,1
"one.util.huntbugs.testdata.TestEqualsContract$Final.equals(Object obj)",5,1,0,0,1
"one.util.huntbugs.testdata.TestAppendObjectOutputStream.createStreamComplex()",5,1,0,0,0
"one.util.huntbugs.warning.Role.getCount()",5,1,0,0,0
"one.util.huntbugs.testdata.TestUncalledPrivateMethod.caller()",4,1,6,0,0
"one.util.huntbugs.warning.Role.Role(String name, Class<T> type, Count count)",4,1,3,0,3
"one.util.huntbugs.testdata.TestStartInConstructor.TestStartInConstructor()",4,1,3,0,0
"one.util.huntbugs.flow.EnumConstant.EnumConstant(String typeName, String name)",4,1,2,0,2
"one.util.huntbugs.testdata.TestDuplicateAssignment.doubleDiffObject(TestDuplicateAssignment tda, int val)",4,1,2,0,2
"one.util.huntbugs.testdata.TestDuplicateAssignment.doubleDiffField(int val)",4,1,2,0,1
"one.util.huntbugs.testdata.TestDuplicateAssignment.doubleField(int val)",4,1,2,0,1
"one.util.huntbugs.testdata.TestReturnNull.testInLambda(String x)",4,1,2,0,1
"one.util.huntbugs.testdata.HashCodeList.hashCode()",4,1,2,0,0
"one.util.huntbugs.testdata.TestUnsafeGetResource.getURL()",4,1,2,0,0
"one.util.huntbugs.testdata.TestCompareUsage.greater2(String s1, String s2)",4,1,1,0,2
"one.util.huntbugs.testdata.TestNegativeRemainder.getHashBucket2(Object a[], Object x)",4,1,1,0,2
"one.util.huntbugs.testdata.TestNegativeRemainder.setHashBucket(Object a[], Object x)",4,1,1,0,2
"one.util.huntbugs.testdata.TestNegativeRemainder.setHashBucketOk(Object a[], Object x)",4,1,1,0,2
"one.util.huntbugs.testdata.TestSwingProblems.main(String[] args, boolean x)",4,1,1,0,2
"one.util.huntbugs.testdata.TestUnnecessaryBoxing.getString(int a, int b)",4,1,1,0,2
"one.util.huntbugs.testdata.TestUnnecessaryBoxing.getStringNoToString(int a, int b)",4,1,1,0,2
"one.util.huntbugs.testdata.TestDuplicateAssignment.doubleFieldChain(int val)",4,1,1,0,1
"one.util.huntbugs.testdata.TestDuplicateAssignment.doubleFieldReuse(int val)",4,1,1,0,1
"one.util.huntbugs.testdata.TestEqualsContract$SubClassNoFields.equals(Object obj)",4,1,1,0,1
"one.util.huntbugs.testdata.TestEqualsContract$SubClassNoFields1.equals(Object obj)",4,1,1,0,1
"one.util.huntbugs.testdata.TestEqualsContract$SubClassNoFields1a.equals(Object obj)",4,1,1,0,1
"one.util.huntbugs.testdata.TestExposeRepresentation.setFieldClone(int[] f)",4,1,1,0,1
"one.util.huntbugs.testdata.TestExposeRepresentation.setHashTable(Hashtable<String,Integer> ht)",4,1,1,0,1
"one.util.huntbugs.testdata.TestSwingProblems.main(String[] args)",4,1,1,0,1
"one.util.huntbugs.testdata.TestUnusedParameter$SubClass.foo(String param)",4,1,1,0,1
"one.util.huntbugs.testdata.TestUnusedParameter$Xyz.test(int x)",4,1,1,0,1
"one.util.huntbugs.testdata.TestUnusedParameter.print(double x)",4,1,1,0,1
"one.util.huntbugs.testdata.TestUnusedParameter.printStatic(double x)",4,1,1,0,1
"one.util.huntbugs.testdata.TestUnusedParameter.printStatic(int x)",4,1,1,0,1
"one.util.huntbugs.util.Iterables.toList(Iterable<T> iterable)",4,1,1,0,1
"one.util.huntbugs.registry.DetectorRegistryTest.setUp()",4,1,1,0,0
"one.util.huntbugs.testdata.TestEasyMockProblems.testEasyMock2()",4,1,1,0,0
"one.util.huntbugs.testdata.TestEasyMockProblems.testEasyMockOk()",4,1,1,0,0
"one.util.huntbugs.testdata.TestFloatNaN.testLambda()",4,1,1,0,0
"one.util.huntbugs.testdata.TestRoughConstants.testDoubleArray()",4,1,1,0,0
"one.util.huntbugs.testdata.TestRoughConstants.testDoubleArray2()",4,1,1,0,0
"one.util.huntbugs.testdata.TestRoughConstants.testDoubleArrayHighPrecision()",4,1,1,0,0
"one.util.huntbugs.testdata.TestRoughConstants.testE2Digits()",4,1,1,0,0
"one.util.huntbugs.testdata.TestRoughConstants.testPi2Digits()",4,1,1,0,0
"one.util.huntbugs.testdata.TestSwingProblems.run()",4,1,1,0,0
"one.util.huntbugs.testdata.TestUncalledPrivateMethod.annotated()",4,1,1,0,0
"one.util.huntbugs.testdata.TestUncalledPrivateMethod.callA()",4,1,1,0,0
"one.util.huntbugs.testdata.TestUncalledPrivateMethod.deprecated()",4,1,1,0,0
"one.util.huntbugs.flow.CodeBlock.CodeBlock(Expression startExpr, int length, boolean isExceptional)",4,1,0,0,3
"one.util.huntbugs.warning.WarningType.WarningType(String category, String name, int maxScore)",4,1,0,0,3
"one.util.huntbugs.testdata.TestDuplicateAssignment.array(TestDuplicateAssignment[] arr, int val)",4,1,0,0,2
"one.util.huntbugs.testdata.TestDuplicateAssignment.arrayOk(TestDuplicateAssignment[] arr, int val)",4,1,0,0,2
"one.util.huntbugs.testdata.TestDuplicateAssignment.trickyReceiver(TestDuplicateAssignment tda, int val)",4,1,0,0,2
"one.util.huntbugs.testdata.TestNumericPromotion.divideByTwo(double x, double y)",4,1,0,0,2
"one.util.huntbugs.testdata.TestUnnecessaryBoxing.boxUnbox(int a, int b)",4,1,0,0,2
"one.util.huntbugs.repo.RepositoryVisitor.visitPackage(String packageName)",4,1,0,0,1
"one.util.huntbugs.testdata.TestEqualsContract$NonPublic.equals(Object obj)",4,1,0,0,1
"one.util.huntbugs.testdata.TestEqualsContract.equals(Object obj)",4,1,0,0,1
"one.util.huntbugs.testdata.TestUnnecessaryBoxing.unboxBox(Boolean x)",4,1,0,0,1
"one.util.huntbugs.testdata.TestUnnecessaryBoxing.unboxBox(Character x)",4,1,0,0,1
"one.util.huntbugs.testdata.TestUnnecessaryBoxing.unboxBox(Integer x)",4,1,0,0,1
"one.util.huntbugs.testdata.HashCodeObject.hashCode()",4,1,0,0,0
"one.util.huntbugs.testdata.TestCloneContract$Clone1.clone()",4,1,0,0,0
"one.util.huntbugs.testdata.TestCloneContract$Clone2.clone()",4,1,0,0,0
"one.util.huntbugs.testdata.TestCloneContract$NotCloneable.clone()",4,1,0,0,0
"one.util.huntbugs.testdata.TestCloneContract.clone()",4,1,0,0,0
"one.util.huntbugs.detect.AverageComputation.isDiv2(Expression idx)",3,1,12,0,1
"one.util.huntbugs.testdata.TestBadMethodReferences.test()",3,1,4,0,0
"one.util.huntbugs.testdata.TestNegativeRemainder.getHashBucketList(List<String> a, Object x)",3,1,3,0,2
"one.util.huntbugs.testdata.TestNegativeRemainder.setHashBucketList(List<Integer> a, Object x)",3,1,3,0,2
"one.util.huntbugs.testdata.TestNegativeRemainder.setHashBucketListOk(List<Integer> a, Object x)",3,1,3,0,2
"one.util.huntbugs.testdata.TestSerializationIdiom$MyComparator.compare(String o1, String o2)",3,1,3,0,2
"one.util.huntbugs.testdata.TestNegativeRemainder.setRandomElement(List<Integer> a)",3,1,3,0,1
"one.util.huntbugs.testdata.TestNegativeRemainder.setRandomElementOk(List<Integer> a)",3,1,3,0,1
"one.util.huntbugs.registry.FieldData.toString()",3,1,3,0,0
"one.util.huntbugs.repo.CompositeRepository.createTypeLoader()",3,1,3,0,0
"one.util.huntbugs.sample.MyProductionCodeTest.bugsAlive()",3,1,3,0,0
"one.util.huntbugs.testdata.TestStringIndex.trimSubstring()",3,1,3,0,0
"one.util.huntbugs.testdata.TestCompareUsage.lessCmp(String s1, String s2)",3,1,2,0,2
"one.util.huntbugs.testdata.TestCompareUsage.lessCmpOk(String s1, String s2)",3,1,2,0,2
"one.util.huntbugs.output.CombinedReportWriter.write(Document dom)",3,1,2,0,1
"one.util.huntbugs.testdata.TestIncorrectVarArg.testAsList(int[] data)",3,1,2,0,1
"one.util.huntbugs.testdata.TestIncorrectVarArg.testIntStream(int[] data)",3,1,2,0,1
"one.util.huntbugs.testdata.TestNoRuntimeRetention.testNoRuntimeRetention(Object obj)",3,1,2,0,1
"one.util.huntbugs.testdata.TestStartInConstructor$SubClass.SubClass(int x)",3,1,2,0,1
"one.util.huntbugs.testdata.TestStartInConstructor.TestStartInConstructor(String s)",3,1,2,0,1
"one.util.huntbugs.testdata.TestStartInConstructor.TestStartInConstructor(int x)",3,1,2,0,1
"one.util.huntbugs.ReportsTest.testMergeZero()",3,1,2,0,0
"one.util.huntbugs.flow.EnumConstant.hashCode()",3,1,2,0,0
"one.util.huntbugs.registry.AbstractTypeDatabase.toString()",3,1,2,0,0
"one.util.huntbugs.testdata.TestNewGetClass.test()",3,1,2,0,0
"one.util.huntbugs.testdata.TestRandomUsage.testRnd()",3,1,2,0,0
"one.util.huntbugs.testdata.TestRandomUsage.testRndArr()",3,1,2,0,0
"one.util.huntbugs.testdata.TestRandomUsage.testRndOk()",3,1,2,0,0
"one.util.huntbugs.testdata.TestStringIndex.charAtCorrect()",3,1,2,0,0
"one.util.huntbugs.testdata.TestStringIndex.charAtIncorrect()",3,1,2,0,0
"one.util.huntbugs.testdata.TestStringIndex.substringIncorrect()",3,1,2,0,0
"one.util.huntbugs.testdata.TestStringIndex.substringIncorrect2()",3,1,2,0,0
"one.util.huntbugs.testdata.TestStringIndex.uselessSubstring()",3,1,2,0,0
"one.util.huntbugs.testdata.TestUnsafeGetResource$NoSubClasses.getURL()",3,1,2,0,0
"one.util.huntbugs.testdata.TestUnsafeGetResource$SubClass.getURL2()",3,1,2,0,0
"one.util.huntbugs.testdata.TestUnsafeGetResource.openResource()",3,1,2,0,0
