"method","loc","cyclo","calls","nbd","param"
"edu.umd.cs.findbugs.gui2.GUISaveState.getSplitSummary()",5,1,0,1,0
"edu.umd.cs.findbugs.gui2.GUISaveState.getSplitTop()",5,1,0,1,0
"edu.umd.cs.findbugs.gui2.GUISaveState.getSplitTreeComments()",5,1,0,1,0
"edu.umd.cs.findbugs.xml.XMLAttributeList.XMLAttributeList()",5,1,0,1,0
"edu.umd.cs.findbugs.ba.AbstractMethod.getMethodDescriptor()",4,1,7,1,0
"edu.umd.cs.findbugs.ba.npe.NonNullParamPropertyTest.testExtremes()",4,1,6,1,0
"edu.umd.cs.findbugs.ba.npe.NonNullParamPropertyTest.testIsEmpty()",4,1,6,1,0
"edu.umd.cs.findbugs.ba.npe.NonNullParamPropertyTest.testNonEmpty()",4,1,6,1,0
"edu.umd.cs.findbugs.BugProperty.writeXML(XMLOutput xmlOutput)",4,1,5,1,1
"edu.umd.cs.findbugs.tools.html.PlainPrintBugDescriptions.emit(BugPattern bugPattern)",4,1,5,1,1
"edu.umd.cs.findbugs.Obfuscate.obfuscate(ClassAnnotation m)",4,1,4,1,1
"edu.umd.cs.findbugs.detect.BuildInterproceduralCallGraph.visitMethod(Method obj)",4,1,3,1,1
"edu.umd.cs.findbugs.ba.npe.IsNullConditionDecision.hashCode()",4,1,3,1,0
"edu.umd.cs.findbugs.xml.Dom4JXMLOutput.addAttribute(String name, String value)",4,1,2,1,2
"edu.umd.cs.findbugs.xml.Dom4JXMLOutput.openCloseTag(String tagName, XMLAttributeList attributeList)",4,1,2,1,2
"edu.umd.cs.findbugs.BugCollectionBugReporter.logError(String message)",4,1,2,1,1
"edu.umd.cs.findbugs.XDocsBugReporter.logError(String message)",4,1,2,1,1
"edu.umd.cs.findbugs.ba.Location.compareTo(Location other)",4,1,2,1,1
"edu.umd.cs.findbugs.bcel.OpcodeStackDetector.beforeOpcode(int seen)",4,1,2,1,1
"edu.umd.cs.findbugs.cloud.DoNothingCloud.overallClassificationIsNotAProblem(BugInstance b)",4,1,2,1,1
"edu.umd.cs.findbugs.detect.CheckImmutableAnnotation.visitClassContext(ClassContext classContext)",4,1,2,1,1
"edu.umd.cs.findbugs.detect.FindUnsyncGet.visit(JavaClass obj)",4,1,2,1,1
"edu.umd.cs.findbugs.detect.IDivResultCastToDouble.visit(Code obj)",4,1,2,1,1
"edu.umd.cs.findbugs.detect.MutableLock.visit(JavaClass obj)",4,1,2,1,1
"edu.umd.cs.findbugs.xml.Dom4JXMLOutput.openCloseTag(String tagName)",4,1,2,1,1
"edu.umd.cs.findbugs.xml.Dom4JXMLOutput.writeCDATA(String cdata)",4,1,2,1,1
"edu.umd.cs.findbugs.xml.Dom4JXMLOutput.writeText(String text)",4,1,2,1,1
"edu.umd.cs.findbugs.ba.AbstractMethod.getNumParams()",4,1,2,1,0
"edu.umd.cs.findbugs.classfile.analysis.FieldInfo.getClassName()",4,1,2,1,0
"edu.umd.cs.findbugs.classfile.analysis.FieldInfo.getPackageName()",4,1,2,1,0
"edu.umd.cs.findbugs.tools.html.PlainPrintBugDescriptions.epilogue()",4,1,2,1,0
"edu.umd.cs.findbugs.tools.html.PrettyPrintBugDescriptions.header()",4,1,2,1,0
"edu.umd.cs.findbugs.AppVersion.AppVersion(long sequence, Date time, String name)",4,1,1,1,3
"edu.umd.cs.findbugs.classfile.analysis.AnnotationValue$AnnotationArrayVisitor.visitEnum(String name, String desc, String value)",4,1,1,1,3
"edu.umd.cs.findbugs.ba.ZipSourceFileDataSource.ZipSourceFileDataSource(ZipFile zipFile, String entryName)",4,1,1,1,2
"edu.umd.cs.findbugs.filter.RelationalOp.RelationalOp(String value, String name)",4,1,1,1,2
"edu.umd.cs.findbugs.gui2.MainFrameHelper.newButton(String key, String name)",4,1,1,1,2
"edu.umd.cs.findbugs.gui2.MainFrameHelper.newJMenu(String key, String string)",4,1,1,1,2
"edu.umd.cs.findbugs.AppVersion.AppVersion(long sequence)",4,1,1,1,1
"edu.umd.cs.findbugs.ba.StackDepthAnalysis.isFactValid(StackDepth fact)",4,1,1,1,1
"edu.umd.cs.findbugs.cloud.BugCollectionStorageCloud.getPrimaryDesignation(BugInstance b)",4,1,1,1,1
"edu.umd.cs.findbugs.detect.FindNakedNotify.visit(Method obj)",4,1,1,1,1
"edu.umd.cs.findbugs.graph.SearchTreeBuilder.createSearchTree(VertexType vertex)",4,1,1,1,1
"edu.umd.cs.findbugs.gui2.SplitLayout.setSourceTitle(String title)",4,1,1,1,1
"edu.umd.cs.findbugs.io.IOTest.randomBytes(int size)",4,1,1,1,1
"edu.umd.cs.findbugs.DelegatingBugReporter.getBugCollection()",4,1,1,1,0
"edu.umd.cs.findbugs.anttask.FilterBugsTask.FilterBugsTask()",4,1,1,1,0
"edu.umd.cs.findbugs.cloud.MutableCloudTask.clearListeners()",4,1,1,1,0
"edu.umd.cs.findbugs.gui2.CloudCommentsPaneSwing.getPreferredSize()",4,1,1,1,0
"edu.umd.cs.findbugs.xml.OutputStreamXMLOutput.finish()",4,1,1,1,0
"edu.umd.cs.findbugs.ParameterWarningSuppressor.ParameterWarningSuppressor(String bugPattern, ClassAnnotation clazz, MethodAnnotation method, int register)",4,1,0,1,4
"edu.umd.cs.findbugs.ba.CheckReturnValueAnnotation.CheckReturnValueAnnotation(String s, int i, String pattern, int p)",4,1,0,1,4
"edu.umd.cs.findbugs.AppVersion.AppVersion(long sequence, long time, String name)",4,1,0,1,3
"edu.umd.cs.findbugs.BugCode.BugCode(String abbrev, String description, int cweid)",4,1,0,1,3
"edu.umd.cs.findbugs.FilterBugReporter.FilterBugReporter(BugReporter realBugReporter, Matcher filter, boolean include)",4,1,0,1,3
"edu.umd.cs.findbugs.ba.CheckReturnValueAnnotation.CheckReturnValueAnnotation(String s, int i, int p)",4,1,0,1,3
"edu.umd.cs.findbugs.ba.PutfieldScanner$Scanner.Scanner(JavaClass theClass, Method targetMethod, XField target)",4,1,0,1,3
"edu.umd.cs.findbugs.ba.ca.Call.Call(String className, String methodName, String methodSig)",4,1,0,1,3
"edu.umd.cs.findbugs.classfile.impl.ZipInputStreamCodeBaseEntry.ZipInputStreamCodeBaseEntry(ZipInputStreamCodeBase codeBase, ZipEntry zipEntry, byte[] bytes)",4,1,0,1,3
"edu.umd.cs.findbugs.cloud.DoNothingCloud.setBugLinkOnCloudAndStoreIssueDetails(BugInstance b, String viewUrl, String linkType)",4,1,0,1,3
"edu.umd.cs.findbugs.gui2.ApplyNewFilter.ApplyNewFilter(Filter suppressionFilter, PreferencesFrame preferencesFrame, FilterActivityNotifier filterActivityNotifier)",4,1,0,1,3
"edu.umd.cs.findbugs.StringAnnotation.format(String key, ClassAnnotation primaryClass)",4,1,0,1,2
"edu.umd.cs.findbugs.ba.BasicAbstractDataflowAnalysis.edgeTransfer(Edge edge, Fact fact)",4,1,0,1,2
"edu.umd.cs.findbugs.ba.JCIPAnnotationDatabase.hasClassAnnotation(@DottedClassName String dottedClassName, String annotationClass)",4,1,0,1,2
"edu.umd.cs.findbugs.ba.heap.FieldSetAnalysis.FieldSetAnalysis(DepthFirstSearch dfs, ConstantPoolGen cpg)",4,1,0,1,2
"edu.umd.cs.findbugs.bugReporter.BugReporterDecorator.BugReporterDecorator(ComponentPlugin<BugReporterDecorator> plugin, BugReporter delegate)",4,1,0,1,2
"edu.umd.cs.findbugs.classfile.impl.ClassFactory.createAnalysisCache(IClassPath classPath, BugReporter errorLogger)",4,1,0,1,2
"edu.umd.cs.findbugs.cloud.username.PromptForNameLookup.signIn(CloudPlugin plugin, BugCollection bugCollection)",4,1,0,1,2
"edu.umd.cs.findbugs.tools.html.PrettyPrintBugDescriptions.PrettyPrintBugDescriptions(String docTitle, OutputStream out)",4,1,0,1,2
"edu.umd.cs.findbugs.SortingBugReporter.observeClass(ClassDescriptor classDescriptor)",4,1,0,1,1
"edu.umd.cs.findbugs.ba.JCIPAnnotationDatabase.getEntryForClass(@DottedClassName String dottedClassName)",4,1,0,1,1
"edu.umd.cs.findbugs.classfile.analysis.AnnotationValue$AnnotationArrayVisitor.AnnotationArrayVisitor(List<Object> outerList)",4,1,0,1,1
"edu.umd.cs.findbugs.classfile.impl.AbstractScannableCodeBase.AbstractScannableCodeBase(ICodeBaseLocator codeBaseLocator)",4,1,0,1,1
"edu.umd.cs.findbugs.AnalysisCacheToRepositoryAdapter.AnalysisCacheToRepositoryAdapter()",4,1,0,1,0
"edu.umd.cs.findbugs.BugCategory.toString()",4,1,0,1,0
"edu.umd.cs.findbugs.BugCollectionBugReporter.getBugCollection()",4,1,0,1,0
"edu.umd.cs.findbugs.SortingBugReporter.getBugCollection()",4,1,0,1,0
"edu.umd.cs.findbugs.XDocsBugReporter.getBugCollection()",4,1,0,1,0
"edu.umd.cs.findbugs.ba.AbstractClassMember.getClassName()",4,1,0,1,0
"edu.umd.cs.findbugs.ba.UnresolvedXField.getSourceSignature()",4,1,0,1,0
"edu.umd.cs.findbugs.ba.UnresolvedXField.isDeprecated()",4,1,0,1,0
"edu.umd.cs.findbugs.ba.UnresolvedXMethod.getSourceSignature()",4,1,0,1,0
"edu.umd.cs.findbugs.ba.UnresolvedXMethod.getThrownExceptions()",4,1,0,1,0
"edu.umd.cs.findbugs.classfile.engine.EngineRegistrar.EngineRegistrar()",4,1,0,1,0
"edu.umd.cs.findbugs.classfile.engine.asm.EngineRegistrar.EngineRegistrar()",4,1,0,1,0
"edu.umd.cs.findbugs.classfile.impl.AbstractScannableCodeBase.containsSourceFiles()",4,1,0,1,0
"edu.umd.cs.findbugs.cloud.BugCollectionStorageCloud.bugsPopulated()",4,1,0,1,0
"edu.umd.cs.findbugs.CallSite.hashCode()",3,1,5,1,0
"edu.umd.cs.findbugs.ba.npe.NonNullParamPropertyTest.testOutOfBounds()",3,1,4,1,0
"edu.umd.cs.findbugs.ba.npe.ReturnPathTypeTest.testCanReturnNormally()",3,1,4,1,0
"edu.umd.cs.findbugs.ba.npe.ReturnPathTypeTest.testCannotReturnNormally()",3,1,4,1,0
"edu.umd.cs.findbugs.classfile.analysis.FieldInfo.isReferenceType()",3,1,4,1,0
"edu.umd.cs.findbugs.gui2.MainFrameHelper.isMacLookAndFeel()",3,1,4,1,0
"edu.umd.cs.findbugs.bugReporter.MaxRankDecorator.MaxRankDecorator(ComponentPlugin<BugReporterDecorator> plugin, BugReporter delegate)",3,1,3,1,2
"edu.umd.cs.findbugs.detect.FindBadCast2.prescreen(ClassContext classContext, Method method)",3,1,3,1,2
"edu.umd.cs.findbugs.classfile.FieldOrMethodDescriptor.haveEqualFields(FieldOrMethodDescriptor other)",3,1,3,1,1
"edu.umd.cs.findbugs.ba.ca.Call.hashCode()",3,1,3,1,0
"edu.umd.cs.findbugs.ba.npe.ReturnPathTypeTest.testAbnormalMergeWithNormal()",3,1,3,1,0
"edu.umd.cs.findbugs.ba.npe.ReturnPathTypeTest.testNormalMergeWIthAbnormal()",3,1,3,1,0
"edu.umd.cs.findbugs.ba.npe.ReturnPathTypeTest.testTopMergeWithAbnormalReturn()",3,1,3,1,0
"edu.umd.cs.findbugs.ba.npe.ReturnPathTypeTest.testTopMergeWithNormalReturn()",3,1,3,1,0
"edu.umd.cs.findbugs.cloud.DoNothingCloud.isOnlineCloud()",3,1,3,1,0
"edu.umd.cs.findbugs.filter.BugMatcher.hashCode()",3,1,3,1,0
"edu.umd.cs.findbugs.ba.JCIPAnnotationDatabase.hasFieldAnnotation(XField field, String annotationClass)",3,1,2,1,2
"edu.umd.cs.findbugs.ba.JCIPAnnotationDatabase.hasMethodAnnotation(XMethod method, String annotationClass)",3,1,2,1,2
"edu.umd.cs.findbugs.ba.ReverseDFSOrder$ReverseDFSComparator.compare(BasicBlock a, BasicBlock b)",3,1,2,1,2
"edu.umd.cs.findbugs.ba.StackDepthAnalysis.copy(StackDepth source, StackDepth dest)",3,1,2,1,2
"edu.umd.cs.findbugs.ba.StackDepthAnalysis.same(StackDepth fact1, StackDepth fact2)",3,1,2,1,2
"edu.umd.cs.findbugs.classfile.analysis.FieldInfo$Builder.addAnnotation(String name, AnnotationValue value)",3,1,2,1,2
"edu.umd.cs.findbugs.xml.OutputStreamXMLOutput.emitTag(String tagName, boolean close)",3,1,2,1,2
"edu.umd.cs.findbugs.xml.OutputStreamXMLOutput.openCloseTag(String tagName, XMLAttributeList attributeList)",3,1,2,1,2
"edu.umd.cs.findbugs.xml.OutputStreamXMLOutput.openTag(String tagName, XMLAttributeList attributeList)",3,1,2,1,2
"edu.umd.cs.findbugs.AnalysisCacheToRepositoryAdapter.loadClass(Class<?> cls)",3,1,2,1,1
"edu.umd.cs.findbugs.TextUIProgressCallback.analyzingClasses(int i)",3,1,2,1,1
"edu.umd.cs.findbugs.TextUIProgressCallback.scanningArchives(int i)",3,1,2,1,1
"edu.umd.cs.findbugs.ba.bcp.Invoke$RegexpStringMatcher.match(String s)",3,1,2,1,1
"edu.umd.cs.findbugs.ba.npe.ParameterNullnessPropertyDatabase.encodeProperty(ParameterProperty property)",3,1,2,1,1
"edu.umd.cs.findbugs.cloud.DoNothingCloud.getNumberReviewers(BugInstance b)",3,1,2,1,1
"edu.umd.cs.findbugs.cloud.DoNothingCloud.isInCloud(BugInstance b)",3,1,2,1,1
"edu.umd.cs.findbugs.detect.FindBugsSummaryStats.FindBugsSummaryStats(BugReporter bugReporter)",3,1,2,1,1
"edu.umd.cs.findbugs.detect.FindBugsSummaryStats.visitClassContext(ClassContext classContext)",3,1,2,1,1
"edu.umd.cs.findbugs.filter.DesignationMatcher.match(BugInstance bugInstance)",3,1,2,1,1
"edu.umd.cs.findbugs.filter.FirstVersionMatcher.match(BugInstance bugInstance)",3,1,2,1,1
"edu.umd.cs.findbugs.filter.LastVersionMatcher.match(BugInstance bugInstance)",3,1,2,1,1
"edu.umd.cs.findbugs.graph.SearchTreeBuilder.startSearchTree(VertexType vertex)",3,1,2,1,1
"edu.umd.cs.findbugs.gui2.CloudCommentsPaneSwing.setSignInOutText(String buttonText)",3,1,2,1,1
"edu.umd.cs.findbugs.gui2.CommentsArea.updateCommentsFromNonLeafInformationFromSwingThread(BugAspects theAspects)",3,1,2,1,1
"edu.umd.cs.findbugs.plan.ReportingDetectorFactorySelector.selectFactory(DetectorFactory factory)",3,1,2,1,1
"edu.umd.cs.findbugs.util.Archive.isLibraryFileName(String fileName)",3,1,2,1,1
"edu.umd.cs.findbugs.xml.OutputStreamXMLOutput.writeText(String text)",3,1,2,1,1
"edu.umd.cs.findbugs.DetectorToDetector2Adapter.getDetectorClassName()",3,1,2,1,0
"edu.umd.cs.findbugs.FindBugsMain.hashCode()",3,1,2,1,0
"edu.umd.cs.findbugs.JUnitDetectorAdapter.getDetectorClassName()",3,1,2,1,0
"edu.umd.cs.findbugs.ba.AbstractClassMember.getClassDescriptor()",3,1,2,1,0
"edu.umd.cs.findbugs.ba.ClassHash.toString()",3,1,2,1,0
"edu.umd.cs.findbugs.ba.Location.toString()",3,1,2,1,0
"edu.umd.cs.findbugs.ba.jsr305.TypeQualifierAnnotation.hashCode()",3,1,2,1,0
"edu.umd.cs.findbugs.ba.npe.LocationWhereValueBecomesNull.hashCode()",3,1,2,1,0
"edu.umd.cs.findbugs.ba.npe.LocationWhereValueBecomesNull.toString()",3,1,2,1,0
"edu.umd.cs.findbugs.ba.obl.State.hashCode()",3,1,2,1,0
"edu.umd.cs.findbugs.bcel.OpcodeStackDetector.OpcodeStackDetector()",3,1,2,1,0
"edu.umd.cs.findbugs.classfile.analysis.EnumValue.hashCode()",3,1,2,1,0
"edu.umd.cs.findbugs.classfile.impl.DelegatingCodeBaseEntry.hashCode()",3,1,2,1,0
"edu.umd.cs.findbugs.classfile.impl.DirectoryCodeBaseEntry.getClassDescriptor()",3,1,2,1,0
"edu.umd.cs.findbugs.classfile.impl.DirectoryCodeBaseEntry.hashCode()",3,1,2,1,0
"edu.umd.cs.findbugs.classfile.impl.DirectoryCodeBaseEntry.toString()",3,1,2,1,0
"edu.umd.cs.findbugs.classfile.impl.NestedZipFileCodeBaseLocator.hashCode()",3,1,2,1,0
"edu.umd.cs.findbugs.classfile.impl.ZipFileCodeBaseEntry.getClassDescriptor()",3,1,2,1,0
"edu.umd.cs.findbugs.classfile.impl.ZipFileCodeBaseEntry.hashCode()",3,1,2,1,0
"edu.umd.cs.findbugs.classfile.impl.ZipFileCodeBaseEntry.toString()",3,1,2,1,0
"edu.umd.cs.findbugs.classfile.impl.ZipInputStreamCodeBaseEntry.getClassDescriptor()",3,1,2,1,0
"edu.umd.cs.findbugs.classfile.impl.ZipInputStreamCodeBaseEntry.hashCode()",3,1,2,1,0
"edu.umd.cs.findbugs.classfile.impl.ZipInputStreamCodeBaseEntry.toString()",3,1,2,1,0
"edu.umd.cs.findbugs.detect.StreamEscape.hashCode()",3,1,2,1,0
"edu.umd.cs.findbugs.graph.AbstractEdge.hashCode()",3,1,2,1,0
"edu.umd.cs.findbugs.ml.SplitCamelCaseIdentifierTest.testAllLower()",3,1,2,1,0
"edu.umd.cs.findbugs.ml.SplitCamelCaseIdentifierTest.testAllUpper()",3,1,2,1,0
"edu.umd.cs.findbugs.ml.SplitCamelCaseIdentifierTest.testCapitalized()",3,1,2,1,0
"edu.umd.cs.findbugs.ml.SplitCamelCaseIdentifierTest.testSplit()",3,1,2,1,0
"edu.umd.cs.findbugs.ml.SplitCamelCaseIdentifierTest.testSplit2()",3,1,2,1,0
"edu.umd.cs.findbugs.ml.SplitCamelCaseIdentifierTest.testSplitLong()",3,1,2,1,0
"edu.umd.cs.findbugs.ba.heap.FieldSetAnalysis.meetInto(FieldSet fact, Edge edge, FieldSet result)",3,1,1,1,3
"edu.umd.cs.findbugs.ba.npe.ReturnPathTypeAnalysis.meetInto(ReturnPathType fact, Edge edge, ReturnPathType result)",3,1,1,1,3
"edu.umd.cs.findbugs.ba.heap.FieldSetAnalysis.copy(FieldSet source, FieldSet dest)",3,1,1,1,2
"edu.umd.cs.findbugs.ba.heap.FieldSetAnalysis.same(FieldSet fact1, FieldSet fact2)",3,1,1,1,2
"edu.umd.cs.findbugs.ba.npe.ReturnPathTypeAnalysis.copy(ReturnPathType source, ReturnPathType dest)",3,1,1,1,2
"edu.umd.cs.findbugs.ba.npe.ReturnPathTypeAnalysis.same(ReturnPathType fact1, ReturnPathType fact2)",3,1,1,1,2
"edu.umd.cs.findbugs.classfile.analysis.AnnotationValue$AnnotationArrayVisitor.visit(String name, Object value)",3,1,1,1,2
"edu.umd.cs.findbugs.classfile.analysis.EnumValue.EnumValue(String desc, String value)",3,1,1,1,2
"edu.umd.cs.findbugs.tools.html.PlainPrintBugDescriptions.PlainPrintBugDescriptions(String docTitle, OutputStream out)",3,1,1,1,2
"edu.umd.cs.findbugs.BugAnnotationWithSourceLines.toString(ClassAnnotation primaryClass)",3,1,1,1,1
"edu.umd.cs.findbugs.BugCategory.compareTo(BugCategory other)",3,1,1,1,1
"edu.umd.cs.findbugs.BugCode.compareTo(BugCode o)",3,1,1,1,1
"edu.umd.cs.findbugs.BugPattern.compareTo(BugPattern other)",3,1,1,1,1
"edu.umd.cs.findbugs.ClassAnnotation.accept(BugAnnotationVisitor visitor)",3,1,1,1,1
"edu.umd.cs.findbugs.ClassAnnotation.writeXML(XMLOutput xmlOutput)",3,1,1,1,1
"edu.umd.cs.findbugs.DelegatingBugReporter.addObserver(BugReporterObserver observer)",3,1,1,1,1
"edu.umd.cs.findbugs.DelegatingBugReporter.logError(String message)",3,1,1,1,1
"edu.umd.cs.findbugs.DelegatingBugReporter.observeClass(ClassDescriptor classDescriptor)",3,1,1,1,1
"edu.umd.cs.findbugs.DelegatingBugReporter.reportBug(@Nonnull BugInstance bugInstance)",3,1,1,1,1
"edu.umd.cs.findbugs.DelegatingBugReporter.reportMissingClass(ClassDescriptor classDescriptor)",3,1,1,1,1
"edu.umd.cs.findbugs.DelegatingBugReporter.reportMissingClass(ClassNotFoundException ex)",3,1,1,1,1
"edu.umd.cs.findbugs.DelegatingBugReporter.setErrorVerbosity(int level)",3,1,1,1,1
"edu.umd.cs.findbugs.DelegatingBugReporter.setPriorityThreshold(int threshold)",3,1,1,1,1
"edu.umd.cs.findbugs.StringAnnotation.accept(BugAnnotationVisitor visitor)",3,1,1,1,1
"edu.umd.cs.findbugs.StringAnnotation.fromRawString(String value)",3,1,1,1,1
"edu.umd.cs.findbugs.StringAnnotation.fromXMLEscapedString(String value)",3,1,1,1,1
"edu.umd.cs.findbugs.StringAnnotation.toString(ClassAnnotation primaryClass)",3,1,1,1,1
"edu.umd.cs.findbugs.StringAnnotation.writeXML(XMLOutput xmlOutput)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.AnnotationEnumeration.compareTo(E a)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.BasicAbstractDataflowAnalysis.factToString(Fact fact)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.BasicAbstractDataflowAnalysis.getResultFact(BasicBlock block)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.BasicAbstractDataflowAnalysis.getStartFact(BasicBlock block)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.JCIPAnnotationDatabase.getEntryForClassMember(ClassMember member)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.StackDepthAnalysis.initEntryFact(StackDepth entryFact)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.StackDepthAnalysis.isTop(StackDepth fact)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.StackDepthAnalysis.makeFactTop(StackDepth fact)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.UnresolvedXMethod.getAnnotation(ClassDescriptor desc)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.bcp.Invoke$ExactStringMatcher.match(String s)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.heap.FieldSetAnalysis.initEntryFact(FieldSet result)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.heap.FieldSetAnalysis.isFactValid(FieldSet fact)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.heap.FieldSetAnalysis.isTop(FieldSet fact)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.heap.FieldSetAnalysis.makeFactTop(FieldSet fact)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.jsr305.ValidationSecurityManagerTest.test(TypeQualifierValidator<SlashedClassName> validator)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.npe.ReturnPathTypeAnalysis.isTop(ReturnPathType fact)",3,1,1,1,1
"edu.umd.cs.findbugs.ba.npe.ReturnPathTypeAnalysis.makeFactTop(ReturnPathType fact)",3,1,1,1,1
"edu.umd.cs.findbugs.classfile.ClassDescriptor.compareTo(ClassDescriptor o)",3,1,1,1,1
"edu.umd.cs.findbugs.classfile.FieldDescriptor.compareTo(ComparableField o)",3,1,1,1,1
"edu.umd.cs.findbugs.classfile.MethodDescriptor.compareTo(ComparableMethod o)",3,1,1,1,1
"edu.umd.cs.findbugs.classfile.ReflectionDatabaseFactory.registerWith(IAnalysisCache analysisCache)",3,1,1,1,1
"edu.umd.cs.findbugs.classfile.analysis.FieldInfo.getAnnotation(ClassDescriptor desc)",3,1,1,1,1
"edu.umd.cs.findbugs.classfile.engine.ClassNameAndSuperclassInfoAnalysisEngine.registerWith(IAnalysisCache analysisCache)",3,1,1,1,1
"edu.umd.cs.findbugs.classfile.engine.asm.ClassNodeAnalysisEngine.registerWith(IAnalysisCache analysisCache)",3,1,1,1,1
"edu.umd.cs.findbugs.classfile.engine.bcel.MethodBytecodeSetFactory.registerWith(IAnalysisCache analysisCache)",3,1,1,1,1
"edu.umd.cs.findbugs.classfile.impl.DelegatingCodeBaseEntry.overrideResourceName(String resourceName)",3,1,1,1,1
"edu.umd.cs.findbugs.cloud.BugCollectionStorageCloud.getProjects(String className)",3,1,1,1,1
"edu.umd.cs.findbugs.cloud.DoNothingCloud.getCloudReportWithoutMe(BugInstance b)",3,1,1,1,1
"edu.umd.cs.findbugs.cloud.DoNothingCloud.getReviewers(BugInstance b)",3,1,1,1,1
"edu.umd.cs.findbugs.cloud.MutableCloudTask.addListener(Cloud.CloudTaskListener listener)",3,1,1,1,1
"edu.umd.cs.findbugs.cloud.MutableCloudTask.removeListener(Cloud.CloudTaskListener listener)",3,1,1,1,1
"edu.umd.cs.findbugs.detect.CbeckMustOverrideSuperAnnotation.CbeckMustOverrideSuperAnnotation(BugReporter bugReporter)",3,1,1,1,1
"edu.umd.cs.findbugs.detect.FindBugsSummaryStats.visit(Code obj)",3,1,1,1,1
"edu.umd.cs.findbugs.filter.ConfidenceMatcher.match(BugInstance bugInstance)",3,1,1,1,1
"edu.umd.cs.findbugs.filter.PriorityMatcher.match(BugInstance bugInstance)",3,1,1,1,1
"edu.umd.cs.findbugs.filter.RankMatcher.match(BugInstance bugInstance)",3,1,1,1,1
"edu.umd.cs.findbugs.gui2.CheckBoxList.CheckBoxList(E[] list)",3,1,1,1,1
"edu.umd.cs.findbugs.gui2.OSXAdapter.enablePrefs(boolean enabled)",3,1,1,1,1
"edu.umd.cs.findbugs.gui2.SuppressionMatcher.match(BugInstance bugInstance)",3,1,1,1,1
"edu.umd.cs.findbugs.sourceViewer.HighlightInformation.getHighlight(Integer line)",3,1,1,1,1
"edu.umd.cs.findbugs.tools.html.PrettyPrintBugDescriptions.emit(BugPattern bugPattern)",3,1,1,1,1
"edu.umd.cs.findbugs.tools.html.PrettyPrintBugDescriptions.isEnabled(DetectorFactory factory)",3,1,1,1,1
"edu.umd.cs.findbugs.util.WriteOnceProperties.equals(Object o)",3,1,1,1,1
"edu.umd.cs.findbugs.xml.Dom4JXMLOutput.closeTag(String tagName)",3,1,1,1,1
"edu.umd.cs.findbugs.xml.OutputStreamXMLOutput.openCloseTag(String tagName)",3,1,1,1,1
"edu.umd.cs.findbugs.xml.OutputStreamXMLOutput.openTag(String tagName)",3,1,1,1,1
"edu.umd.cs.findbugs.AWTEventQueueExecutor.shutdownNow()",3,1,1,1,0
"edu.umd.cs.findbugs.BugCategory.hashCode()",3,1,1,1,0
"edu.umd.cs.findbugs.BugCode.hashCode()",3,1,1,1,0
"edu.umd.cs.findbugs.BugPattern.hashCode()",3,1,1,1,0
"edu.umd.cs.findbugs.ClassAnnotation.hashCode()",3,1,1,1,0
"edu.umd.cs.findbugs.ClassAnnotation.isSignificant()",3,1,1,1,0
"edu.umd.cs.findbugs.DelegatingBugReporter.finish()",3,1,1,1,0
"edu.umd.cs.findbugs.DelegatingBugReporter.getProjectStats()",3,1,1,1,0
"edu.umd.cs.findbugs.DelegatingBugReporter.reportQueuedErrors()",3,1,1,1,0
"edu.umd.cs.findbugs.DetectorToDetector2Adapter.finishPass()",3,1,1,1,0
"edu.umd.cs.findbugs.FieldWarningSuppressor.toString()",3,1,1,1,0
"edu.umd.cs.findbugs.StringAnnotation.hashCode()",3,1,1,1,0
"edu.umd.cs.findbugs.TextUIProgressCallback.finishArchive()",3,1,1,1,0
"edu.umd.cs.findbugs.TextUIProgressCallback.finishClass()",3,1,1,1,0
"edu.umd.cs.findbugs.anttask.ComputeBugHistoryTask.beforeExecuteJavaProcess()",3,1,1,1,0
"edu.umd.cs.findbugs.anttask.FilterBugsTask.beforeExecuteJavaProcess()",3,1,1,1,0
"edu.umd.cs.findbugs.anttask.MineBugHistoryTask.MineBugHistoryTask()",3,1,1,1,0
"edu.umd.cs.findbugs.anttask.MineBugHistoryTask.beforeExecuteJavaProcess()",3,1,1,1,0
"edu.umd.cs.findbugs.anttask.SetBugDatabaseInfoTask.SetBugDatabaseInfoTask()",3,1,1,1,0
"edu.umd.cs.findbugs.anttask.SetBugDatabaseInfoTask.beforeExecuteJavaProcess()",3,1,1,1,0
"edu.umd.cs.findbugs.ba.AbstractMethod.isBridge()",3,1,1,1,0
