"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"com.trevisan.umovandroid.model.SimpleOptionModel",53,14,14,14,1,1,6,1,7
"com.trevisan.umovandroid.util.ExternalStorageAnalyzer",53,9,9,9,3,0,2,3,4
"com.trevisan.umovandroid.util.mask.OnMaskTextChanged",53,7,4,16,4,0,2,4,4
"com.trevisan.umovandroid.geoposition.ActivityGeoPositionRequesterOptionalRetry",53,7,4,8,7,5,1,8,2
"com.trevisan.umovandroid.dao.MobileParametersDAO",53,5,2,6,6,3,1,4,0
"com.trevisan.umovandroid.view.ActivityCreateSchedulingInWebview",53,4,3,8,12,5,1,9,2
"com.trevisan.umovandroid.graphql.response.FieldHistoricalResponse",52,14,14,14,0,0,1,0,7
"com.trevisan.umovandroid.graphql.request.FieldHistoricalRequest",52,14,14,14,0,0,0,0,7
"com.trevisan.umovandroid.model.TaskActivityTaskRelationship",52,14,14,14,0,0,6,0,7
"com.trevisan.umovandroid.model.eca.Action",52,14,14,14,0,0,1,1,7
"com.trevisan.umovandroid.model.webrouter.WebRouterSettings",52,14,14,14,0,0,1,0,7
"com.trevisan.umovandroid.service.structuralfunction.scheduling.SchedulingModel",52,13,13,13,1,0,1,1,6
"com.trevisan.umovandroid.action.ActionActivityGuideSelect",52,8,8,3,9,8,1,9,2
"com.trevisan.umovandroid.model.eca.binder.GenericEcaBinder",52,6,0,8,1,0,10,2,0
"com.trevisan.umovandroid.action.ActionTaskGPSExecutionAlertDontExecute",52,6,4,8,8,4,1,6,2
"com.trevisan.umovandroid.service.WorkingJourneyReadyToBeSentService",52,5,5,11,7,5,4,6,1
"com.trevisan.umovandroid.adapter.GuideListAdapterNew",52,5,5,7,11,3,1,4,4
"com.trevisan.umovandroid.imagemanager.ImageManagerWithTempImagePath",52,5,5,8,11,2,3,5,0
"com.trevisan.umovandroid.action.ActionTTRankingListShowListData",52,4,3,6,8,4,1,9,3
"com.trevisan.umovandroid.dao.customcriteria.CustomSelectCriteriaItemLinkedByMix",52,2,1,8,5,3,1,5,0
"com.trevisan.umovandroid.model.eca.EcaContext",51,12,12,12,6,6,4,6,6
"com.trevisan.umovandroid.model.LocationQueryForNewTask",51,12,12,12,3,0,3,1,2
"com.trevisan.umovandroid.model.GeocoordinateCapturePolicy",51,11,10,11,4,2,2,4,4
"com.trevisan.umovandroid.view.TextViewWithActivationCallback",51,11,7,12,4,0,1,3,1
"com.trevisan.umovandroid.action.ActionOnlineFlowAfterFinalizeActivityTask",51,10,10,5,7,6,1,7,1
"com.trevisan.umovandroid.service.downloadimagesentity.DownloadImagesEntityAfterSyncService",51,9,9,20,8,4,8,6,3
"com.trevisan.umovandroid.component.input.InputMethodFactory",51,9,3,16,4,2,2,3,1
"com.trevisan.umovandroid.lib.expressions.operand.function.ModuleFunctionOperand",51,7,7,11,9,3,2,5,2
"com.trevisan.umovandroid.action.ActionConfirmPasswordToTurnOnBlueGreenMode",51,7,6,7,4,2,1,4,1
"com.trevisan.umovandroid.action.ActionLoadDataManagementPanel",51,7,5,7,7,5,1,8,4
"com.trevisan.umovandroid.action.constraint.CheckIfVersionIsSupportedConstraint",51,7,1,10,5,3,1,7,2
"com.trevisan.umovandroid.service.retroalimentation.ItemRetroalimentation",51,5,5,9,6,3,1,4,2
"com.trevisan.umovandroid.action.login.ActionDoLoginWithVisitorAuthentication",51,5,5,9,10,6,3,8,3
"com.trevisan.umovandroid.sync.extraction.eca.ConnectorExtractor",51,3,3,3,6,5,1,6,1
"com.trevisan.umovandroid.action.ActionGetAndShareOnlineQueryResult",51,2,2,4,12,6,1,7,3
"com.trevisan.umovandroid.model.ValidationResult",50,13,13,14,1,1,8,1,5
"com.trevisan.umovandroid.model.retroalimentation.RetroalimentationFields",50,12,12,12,0,0,2,1,11
"com.trevisan.umovandroid.sync.extraction.EntityExtractorException",50,11,11,12,0,0,7,2,5
"com.trevisan.umovandroid.lib.expressions.operand.function.TaskTrackingFunctionOperand",50,8,5,10,10,7,1,9,2
"com.trevisan.umovandroid.action.ActionTTMultiMediaURLButton",50,7,5,9,10,3,2,5,1
"com.trevisan.umovandroid.action.ActionSelectActivityTypeForRouting",50,7,4,10,8,4,1,6,2
"com.trevisan.umovandroid.util.TasksExistenceChecker",50,6,4,8,4,2,0,4,4
"com.trevisan.umovandroid.imagemanager.ImageManagerWithUri",50,6,4,8,9,2,2,4,1
"com.trevisan.umovandroid.action.ActionValidationsBeforeSelectTask",50,6,5,8,6,5,1,7,6
"com.trevisan.umovandroid.sync.ImageSync",50,5,2,11,4,3,1,4,2
"com.trevisan.umovandroid.service.retroalimentation.TaskRetroalimentation",50,5,5,9,7,4,1,5,1
"com.trevisan.umovandroid.view.drawable.PressedButtonIntrusion",50,5,5,5,6,0,0,1,5
"com.trevisan.umovandroid.sync.historical.GeoPositionHistoricalSync",50,4,3,7,4,2,1,5,1
"com.trevisan.umovandroid.sync.historical.InfoHistoricalSync",50,4,4,7,6,3,1,6,2
"com.trevisan.umovandroid.util.CleanerAccentsAndCedilla",50,4,3,10,3,0,4,2,15
"com.trevisan.umovandroid.sync.historical.JsonEntityHistoricalDataGenerator",49,6,5,9,1,0,1,4,3
"com.trevisan.umovandroid.dao.MessageDAO",49,6,3,9,6,3,1,4,0
"com.trevisan.umovandroid.action.ActionSelectItemGroupMD",49,6,5,5,10,7,1,9,4
"com.trevisan.umovandroid.sync.historical.ActivityHistoricalSync",49,4,4,8,6,3,2,6,3
"com.trevisan.umovandroid.view.eca.ActivityLocalTask",49,4,0,8,9,5,1,7,4
"com.trevisan.umovandroid.model.CardObject",48,12,12,12,3,0,1,0,6
"com.trevisan.umovandroid.lib.vo.CustomFieldValue",48,11,11,11,2,0,18,2,6
"com.trevisan.umovandroid.adapter.PhotoHistoricalListAdapterNew",48,8,1,8,13,6,1,7,0
"com.trevisan.umovandroid.lib.expressions.operand.device.DeviceOperand",48,7,7,13,7,4,1,7,2
"com.trevisan.umovandroid.action.ActionSaveSearchTaskAndLocationFields",48,6,5,8,6,2,1,4,3
"com.trevisan.umovandroid.action.ActionShowActivityHistoricalOnReadOnlyMode",48,5,4,5,11,7,1,9,3
"com.trevisan.umovandroid.view.drawable.FocusedButtonRectangle",48,5,5,5,7,1,0,2,5
"com.trevisan.umovandroid.sync.extraction.ActivityTypeExtractor",48,4,4,5,8,3,1,4,1
"com.trevisan.umovandroid.action.ActionRemoveFieldHistoricalFromSectionWithDuplicatedItems",48,4,4,6,11,10,1,11,3
"com.trevisan.umovandroid.model.MediaSyncStatus",47,12,12,12,1,0,3,0,7
"com.trevisan.umovandroid.model.MessageHistorical",47,12,12,12,1,1,5,3,7
"com.trevisan.umovandroid.model.sectionsandconference.SectionConference",47,11,11,11,5,1,3,1,6
"com.trevisan.umovandroid.dao.ConversationMessageDAO",47,8,4,8,6,3,1,4,0
"com.trevisan.umovandroid.util.GPSUtils",47,7,7,8,9,2,9,3,3
"com.trevisan.umovandroid.component.input.cognex.ActivityCognexScanner",47,6,4,8,9,2,0,5,2
"com.trevisan.umovandroid.dao.TimeWorkIntervalsDAO",47,6,3,6,5,2,1,3,0
"com.trevisan.umovandroid.sync.extraction.ItemGroupExtractor",47,5,4,7,6,4,1,7,2
"com.trevisan.umovandroid.action.ActionBackToSections",47,3,3,12,6,5,5,6,2
"com.trevisan.umovandroid.lib.expressions.result.ArithmeticalResult",46,8,7,9,4,2,8,4,1
"com.trevisan.umovandroid.service.VersionService",46,8,8,11,5,3,4,7,0
"com.trevisan.umovandroid.adapter.SearchTaskAndLocationFieldsAdapter",46,6,5,5,10,1,1,2,2
"com.trevisan.umovandroid.sync.extraction.MasterGroupExtractor",46,5,4,7,6,4,1,7,2
"com.trevisan.umovandroid.adapter.CustomFieldValuesAdapter",46,5,5,7,8,0,1,3,3
"com.trevisan.umovandroid.action.ActionExecuteMaterialDesignInterfaceFlowFromActivityItemsMD",46,5,5,5,7,6,2,7,1
"com.trevisan.umovandroid.action.ActionCaptureMandatoryGPS",46,4,4,5,7,6,1,8,6
"com.trevisan.umovandroid.action.ActionAddNewLocationOrNewTask",46,4,4,7,10,6,1,7,2
"com.trevisan.umovandroid.action.ActionOnSelectItemFromAdapter",46,4,4,7,5,4,2,5,6
"com.trevisan.umovandroid.action.ActionActivityDrawSave",46,3,2,6,9,7,0,9,4
"com.trevisan.umovandroid.model.TraveledDistance",45,12,12,12,0,0,1,0,6
"com.trevisan.umovandroid.model.eca.EcaEvent",45,12,12,12,0,0,10,0,6
"com.trevisan.umovandroid.model.CheckInCheckOutData",45,12,12,12,0,0,5,0,6
"com.trevisan.umovandroid.sync.BackgroundSyncController",45,11,1,12,5,3,4,4,0
"com.trevisan.umovandroid.model.MediaSyncResult",45,11,11,11,0,0,2,1,4
"com.trevisan.umovandroid.model.retroalimentation.RetroalimentationCriteria",45,11,11,12,0,0,3,1,6
"com.trevisan.umovandroid.model.api.ApiResult",45,10,10,10,1,0,1,0,5
"com.trevisan.umovandroid.lib.vo.CustomEntity",45,9,9,12,2,1,15,3,5
"com.trevisan.umovandroid.lib.theme.CustomTheme",45,7,7,10,3,0,40,1,6
"com.trevisan.umovandroid.dao.LocationFieldDAO",45,7,4,7,6,3,1,4,0
"com.trevisan.umovandroid.dao.eca.ActionDAO",45,6,2,6,8,5,1,7,0
"com.trevisan.umovandroid.action.ActionCancelSection",45,5,5,7,8,6,4,8,4
"com.trevisan.umovandroid.action.ActionDownloadActivityHistoricalFromGraphQL",45,4,4,6,8,5,1,7,1
"com.trevisan.umovandroid.service.FieldHistoricalReadyToBeSentService",44,10,10,11,7,4,8,5,1
"com.trevisan.umovandroid.component.multimedia.TTMultiMediaImage",44,7,3,7,8,7,0,8,2
"com.trevisan.umovandroid.action.onlinequery.ActionActivityOnlineQueryListSelect",44,7,6,3,8,7,0,10,1
"com.trevisan.umovandroid.db.DataBaseUpdater",44,6,5,10,3,1,2,2,5
"com.trevisan.umovandroid.sync.extraction.TaskTypeExtractor",44,5,4,7,5,1,1,4,2
"com.trevisan.umovandroid.sync.extraction.SectionItemExtractor",44,5,4,7,5,3,1,6,2
"com.trevisan.umovandroid.lib.util.ValuesValidator",44,5,5,10,0,0,1,1,0
"com.trevisan.umovandroid.dao.MessageHistoricalDAO",44,5,2,6,7,3,1,4,0
"com.trevisan.umovandroid.sync.extraction.CustomThemeExtractor",44,4,4,5,6,5,1,6,2
"com.trevisan.umovandroid.action.ActionConfirmPhotoYes",44,4,4,7,7,6,2,7,3
"com.trevisan.umovandroid.service.ItemsTagsService",43,7,7,9,9,7,4,9,1
"com.trevisan.umovandroid.dao.SyncPackageDAO",43,7,1,8,5,2,1,3,0
"com.trevisan.umovandroid.lib.expressions.operand.function.LocationGeocoordinateFunctionOperand",43,6,5,11,7,4,1,7,1
"com.trevisan.umovandroid.service.PicassoService",43,6,6,10,5,0,8,2,0
"com.trevisan.umovandroid.androidservice.UMovForegroundService",43,6,5,8,8,3,5,4,0
"com.trevisan.umovandroid.sync.extraction.DashboardExtractor",43,5,4,7,5,3,1,6,2
"com.trevisan.umovandroid.sync.extraction.AdditionalItemInfoExtractor",43,5,4,7,5,3,1,6,2
"com.trevisan.umovandroid.sync.extraction.ItemMixExtractor",43,5,4,7,5,3,1,6,2
"com.trevisan.umovandroid.util.RecyclingBitmapDrawable",43,5,3,11,3,0,1,2,4
"com.trevisan.umovandroid.service.NewTaskConfirmationService",43,5,5,9,6,3,3,6,1
"com.trevisan.umovandroid.action.login.ActionDoLogin",43,5,5,10,4,3,4,4,2
"com.trevisan.umovandroid.view.drawable.ButtonBackgroundUMovTheme20",43,5,5,8,6,2,3,3,5
"com.trevisan.umovandroid.action.ActionGetAndShareMultimediaXML",43,4,4,5,4,2,1,4,6
"com.trevisan.umovandroid.action.ActionSelectMasterGroup",43,4,4,5,7,6,2,7,4
"com.trevisan.umovandroid.view.larepublica.expanableActivityTaskSection.ExpandableSectionActivityTaskFactory",43,4,2,6,8,2,1,3,7
"com.trevisan.umovandroid.UMovSmartPushListenerService",43,3,0,6,12,6,0,10,0
"com.trevisan.umovandroid.dao.customcriteria.CustomSelectCriteriaItemLinkedByItems",43,2,1,6,5,3,1,5,0
"com.trevisan.umovandroid.model.onlinequery.ResultTypeOnlineQuery",42,9,9,9,3,1,3,1,9
"com.trevisan.umovandroid.dao.TaskExceededExecutionTimeDAO",42,7,4,7,6,3,1,4,0
"com.trevisan.umovandroid.service.SyncService",42,6,3,7,6,1,2,2,2
"com.trevisan.umovandroid.action.ActionSearchTasksMD",42,6,5,5,7,5,1,7,4
"com.trevisan.umovandroid.androidservice.TaskExceededExecutionTimeMonitorService",42,6,2,6,4,2,1,6,0
"com.trevisan.umovandroid.view.ActivityTransparentForGetActivityResultOrShowMessageDialog",42,6,1,6,7,2,1,4,2
"com.trevisan.umovandroid.sync.extraction.ActivityLocationMixExtractor",42,5,4,7,5,3,1,6,2
"com.trevisan.umovandroid.sync.extraction.SectionItemGroupExtractor",42,5,4,7,5,3,1,6,2
"com.trevisan.umovandroid.lib.expressions.operand.function.CurrentTimeFunctionOperand",42,4,3,9,13,7,1,10,0
"com.trevisan.umovandroid.view.ActivityQueriesListNew",42,2,2,4,15,8,0,10,3
"com.trevisan.umovandroid.model.SectionFieldAnswersOnListItems",41,11,11,11,0,0,3,1,5
"com.trevisan.umovandroid.dao.AncestorActivityTaskDAO",41,7,3,7,7,3,1,4,0
"com.trevisan.umovandroid.sync.extraction.FeatureToggleExtractor",41,6,5,8,5,3,1,6,2
"com.trevisan.umovandroid.util.HTTPProtocol",41,6,5,14,0,0,3,2,4
"com.trevisan.umovandroid.dao.ConfirmReadMessageDAO",41,6,3,7,7,3,1,4,0
"com.trevisan.umovandroid.dao.ActivityLocationMixDAO",41,6,2,7,6,3,1,4,0
"com.trevisan.umovandroid.sync.extraction.MessageExtractor",41,5,4,6,5,3,1,6,2
"com.trevisan.umovandroid.sync.extraction.LocationTypeExtractor",41,5,4,7,5,3,1,6,2
"com.trevisan.umovandroid.dao.ExecutionStateDAO",41,5,2,5,6,3,1,4,0
"com.trevisan.umovandroid.dao.eca.EcaEventDAO",41,5,2,5,8,5,1,6,0
"com.trevisan.umovandroid.action.ActionShowDangerousPermissionsDeniedByUserMessage",41,5,5,4,4,1,1,3,3
"com.trevisan.umovandroid.action.ActionSearchLocationFromGeocoder",41,5,5,6,5,0,0,2,3
"com.trevisan.umovandroid.view.theme.CustomActivityBackground",41,5,4,7,7,3,2,4,3
"com.trevisan.umovandroid.action.ActionShowImageOnAndroidImageViewer",41,4,4,6,8,4,3,5,3
"com.trevisan.umovandroid.lib.expressions.parser.ExpressionParser",41,3,2,8,9,6,3,8,2
"com.trevisan.umovandroid.lib.expressions.operand.function.EmailFunctionOperand",41,3,3,4,10,5,1,9,0
"com.trevisan.umovandroid.view.larepublica.HeaderViewHolder",41,3,3,1,10,0,7,1,5
"com.trevisan.umovandroid.view.ActivityChangePasswordNew",41,3,2,4,10,4,1,5,5
"com.trevisan.umovandroid.view.actionbar.TaskSearchExpandableListener",40,7,2,7,9,6,1,8,0
"com.trevisan.umovandroid.action.ActionActivityItemsMDBack",40,6,5,7,5,3,1,5,0
"com.trevisan.umovandroid.lib.expressions.operand.function.CheckoutDistanceOperand",40,4,4,5,8,5,1,7,1
"com.trevisan.umovandroid.lib.expressions.operand.function.CheckinStartTimeOperand",40,4,4,5,8,5,1,6,1
"com.trevisan.umovandroid.view.ActivityDashboardNew",40,4,3,3,11,5,0,7,1
"com.trevisan.umovandroid.adapter.TTSpinnerAdapter",40,3,3,4,11,2,1,4,4
"com.trevisan.umovandroid.action.ActionActivityCameraTakePhoto",39,6,4,6,6,1,1,4,1
"com.trevisan.umovandroid.imagemanager.ImageManagerForEmbeddedCamera",39,5,3,7,7,1,2,3,0
"com.trevisan.umovandroid.action.ActionCreationNewLocationByActivityTemplateOrNormalFlow",39,4,4,6,7,5,3,6,3
"com.trevisan.umovandroid.lib.expressions.operand.function.FullPersonAddressOperand",39,3,3,3,10,6,1,7,0
"com.trevisan.umovandroid.component.address.ViaCepApiAsyncTask",39,3,2,4,6,4,2,7,1
"com.trevisan.umovandroid.view.larepublica.expanableTaskSection.ExpandableVerticalTaskCardViewHolder",39,1,1,1,7,0,1,1,13
"com.trevisan.umovandroid.lib.vo.CustomEntityEntry",38,10,10,10,0,0,16,0,5
"com.trevisan.umovandroid.model.AdditionalItemInfo",38,10,10,10,0,0,3,0,5
"com.trevisan.umovandroid.model.MultimediaLinks",38,10,10,10,0,0,3,0,5
"com.trevisan.umovandroid.model.SuspendedActivityAndTask",38,10,10,10,0,0,4,0,5
"com.trevisan.umovandroid.model.TaskExecutionState",38,10,10,10,0,0,2,0,5
"com.trevisan.umovandroid.model.SectionItem",38,10,10,10,0,0,3,0,5
"com.trevisan.umovandroid.model.webrouter.WebRouterAgent",38,10,10,10,0,0,1,0,5
"com.trevisan.umovandroid.model.webrouter.WebRouterSchedule",38,10,10,10,0,0,4,0,5
"com.trevisan.umovandroid.model.ReadBytesResult",38,10,10,10,0,0,9,0,5
"com.trevisan.umovandroid.service.ValueExpressionService",38,9,9,10,5,4,10,6,1
"com.trevisan.umovandroid.model.LoginNFCData",38,7,7,8,1,0,3,1,3
"com.trevisan.umovandroid.component.input.NFCInputMethod",38,6,6,7,8,2,1,5,2
"com.trevisan.umovandroid.action.ActionActivityFieldsBackToPreviousPage",38,6,6,6,7,5,4,6,3
"com.trevisan.umovandroid.action.ActionDownloadBarcodeScannerOrQRDroidZapper",38,5,5,7,4,2,2,3,2
"com.trevisan.umovandroid.action.ActionDeletePhotoHistorical",38,4,4,6,7,6,2,8,1
"com.trevisan.umovandroid.action.ActionShareDataAsPrint",38,4,4,6,10,8,1,9,2
"com.trevisan.umovandroid.action.ActionKeyboardLayout",38,4,4,4,6,2,1,3,4
"com.trevisan.umovandroid.action.ActionVerifyPermissions",38,4,4,6,5,3,4,4,3
"com.trevisan.umovandroid.lib.expressions.operand.function.FullLocationAddressOperand",38,3,3,3,9,5,1,6,0
"com.trevisan.umovandroid.graphql.request.ActivityHistoricalRequest",38,3,3,3,10,2,1,3,4
"com.trevisan.umovandroid.service.downloadimagesentity.DownloadImagesEntityExecutor",38,2,2,10,3,2,1,2,2
"com.trevisan.umovandroid.model.retroalimentation.Operation",37,9,9,9,1,0,0,1,6
"com.trevisan.umovandroid.dao.LocationFieldValueDAO",37,6,2,6,6,3,1,4,0
"com.trevisan.umovandroid.sync.TimeOutController",37,5,5,6,2,0,1,0,5
"com.trevisan.umovandroid.service.downloadimagesentity.DownloadImagesTaskAfterSync",37,5,5,8,7,2,1,4,1
"com.trevisan.umovandroid.service.downloadimagesentity.DownloadImagesItemAfterSync",37,5,5,8,7,2,1,4,1
"com.trevisan.umovandroid.service.downloadimagesentity.DownloadImagesItemGroupAfterSync",37,5,5,8,7,2,1,4,1
"com.trevisan.umovandroid.service.downloadimagesentity.DownloadImagesAgentAfterSync",37,5,5,8,7,2,1,4,1
"com.trevisan.umovandroid.service.downloadimagesentity.DownloadImagesSectionAfterSync",37,5,5,8,7,2,1,4,1
"com.trevisan.umovandroid.service.downloadimagesentity.DownloadImagesMasterGroupAfterSync",37,5,5,8,7,2,1,4,1
"com.trevisan.umovandroid.service.downloadimagesentity.DownloadImagesActivityTaskAfterSync",37,5,5,8,7,2,1,4,1
"com.trevisan.umovandroid.service.downloadimagesentity.DownloadImagesLocationAfterSync",37,5,5,8,7,2,1,4,1
"com.trevisan.umovandroid.dao.MultimediaLinksDAO",37,5,1,5,5,2,1,3,0
"com.trevisan.umovandroid.dao.SectionItemDAO",37,5,2,5,6,3,1,4,0
"com.trevisan.umovandroid.view.drawable.ActivityBackground",37,5,5,5,10,2,1,3,2
"com.trevisan.umovandroid.sync.extraction.onlinequery.ListOnlineQueryExtractor",37,4,4,4,6,4,1,8,2
"com.trevisan.umovandroid.sync.extraction.LocationItemExtractor",37,4,4,6,5,3,1,5,2
"com.trevisan.umovandroid.sync.extraction.TaskItemExtractor",37,4,4,6,5,3,1,5,2
"com.trevisan.umovandroid.service.structuralfunction.StructuralFunctionRunnerService",37,4,4,6,8,4,1,5,4
"com.trevisan.umovandroid.service.structuralfunction.scheduling.SchedulingService",37,4,2,5,10,5,1,7,2
"com.trevisan.umovandroid.action.ActionCancelSync",37,4,3,8,6,5,1,7,1
"com.trevisan.umovandroid.action.ActionProcessWebRouterResult",37,4,4,9,4,1,1,4,1
"com.trevisan.umovandroid.action.ActionConfirmResetPasswordUsingSMS",37,4,4,5,3,1,1,2,5
"com.trevisan.umovandroid.db.CursorReader",36,9,9,13,1,0,5,1,1
"com.trevisan.umovandroid.eca.event.EcaPlatformEvent",36,7,5,7,1,1,13,2,9
"com.trevisan.umovandroid.dao.LocationItemDAO",36,6,3,7,5,2,1,3,0
"com.trevisan.umovandroid.dao.TaskItemDAO",36,6,3,7,5,2,1,3,0
"com.trevisan.umovandroid.lib.expressions.operand.function.CountSelectedListElementsFunctionOperand",36,5,5,6,8,3,1,5,1
"com.trevisan.umovandroid.dao.DuplicatedTaskHistoricalDAO",36,5,2,5,7,3,1,4,0
"com.trevisan.umovandroid.dao.AdditionalItemInfoDAO",36,5,2,5,5,2,1,3,0
"com.trevisan.umovandroid.action.ActionGoToLoginOrTour",36,5,4,6,5,4,6,6,3
"com.trevisan.umovandroid.view.drawable.FocusedListItemRectangle",36,5,5,5,8,1,0,2,3
"com.trevisan.umovandroid.sync.extraction.ValueExpressionExtractor",36,4,4,4,5,4,1,5,2
"com.trevisan.umovandroid.sync.historical.NewTaskConfirmationSync",36,4,2,7,5,3,1,5,1
"com.trevisan.umovandroid.listdatasource.ItemListDataSourceFromJson",36,4,2,7,7,5,1,7,0
"com.trevisan.umovandroid.action.ActionDowntime",36,4,4,5,5,4,1,5,4
"com.trevisan.umovandroid.service.CustomEntityService",36,2,2,5,7,6,4,7,0
"com.trevisan.umovandroid.model.Dashboard",35,7,7,7,1,0,7,1,8
"com.trevisan.umovandroid.action.ActionBackFromWebPayment",35,6,5,7,8,4,1,7,0
"com.trevisan.umovandroid.action.constraint.CheckEmailValidOnSignUpConstraint",35,6,3,9,5,4,1,7,2
"com.trevisan.umovandroid.action.constraint.CheckCPFOrCNPJIsValidConstraint",35,6,3,10,5,3,1,6,2
"com.trevisan.umovandroid.service.nonconformities.ControlNonconformityService",35,5,2,11,7,0,1,2,0
"com.trevisan.umovandroid.service.retroalimentation.LocationRetroalimentation",35,5,5,6,6,3,1,4,0
"com.trevisan.umovandroid.service.downloadimagesentity.DownloadImagesEntityWorker",35,5,3,6,9,2,1,3,1
"com.trevisan.umovandroid.geoposition.ActivityGeoPositionRequesterMandatoryRetry",35,5,2,5,7,5,1,8,1
"com.trevisan.umovandroid.dao.GeocoordinateCapturePolicyDAO",35,5,2,5,7,3,0,4,0
"com.trevisan.umovandroid.action.ActionSendWhatsAppMessage",35,5,5,6,6,1,1,3,1
"com.trevisan.umovandroid.dao.CheckInCheckOutDataDAO",35,4,1,4,5,2,1,3,0
"com.trevisan.umovandroid.action.ActionTaskGPSExecutionAlertExecute",35,4,4,6,6,5,1,6,2
"com.trevisan.umovandroid.action.ActionExecuteOrCancelItemOnItemsAdapter",35,4,4,5,4,3,2,4,4
"com.trevisan.umovandroid.sync.historical.MessageHistoricalSync",35,3,3,5,5,2,1,4,2
"com.trevisan.umovandroid.model.saveAndRestoreContext.ComponentAnswerData",34,8,8,8,3,1,1,1,4
"com.trevisan.umovandroid.model.sectionsandconference.ItemConference",34,7,7,7,6,2,2,2,4
"com.trevisan.umovandroid.component.input.DefaultInputMethod",34,6,6,6,6,2,2,5,2
"com.trevisan.umovandroid.action.ActionExecuteMasterGroupMD",34,5,2,5,5,3,1,5,1
"com.trevisan.umovandroid.sync.historical.InfoSync",34,4,2,4,5,4,1,6,3
"com.trevisan.umovandroid.imagemanager.ImageManagerFactory",34,4,3,9,4,2,2,3,0
"com.trevisan.umovandroid.action.ActionSelectTaskFromNavigationDrawer",34,4,4,6,5,4,7,5,2
"com.trevisan.umovandroid.action.ActionPlayVideoOnAndroidVideoPlayer",34,4,4,4,6,2,2,3,2
"com.trevisan.umovandroid.action.ActionAttachOrViewDocument",34,4,4,5,5,2,1,3,1
"com.trevisan.umovandroid.action.ActionViewTaskDataMD",34,4,4,4,8,5,3,6,2
"com.trevisan.umovandroid.lib.expressions.operand.geocoordinate.GeoCoordinateCalculator",34,3,1,5,1,0,7,5,3
"com.trevisan.umovandroid.dao.customcriteria.CustomSelectCriteriaItemLinkedBySubgroup",34,2,1,5,5,3,1,5,0
"com.trevisan.umovandroid.action.ActionLoadDashboards",34,2,2,4,10,7,1,8,0
"com.trevisan.umovandroid.model.BusinessResponseProcessResult",33,8,8,8,2,0,3,0,4
"com.trevisan.umovandroid.dao.FeatureToggleDAO",33,6,2,6,5,2,1,3,0
"com.trevisan.umovandroid.dao.SectionItemGroupDAO",33,5,2,5,6,3,1,4,0
"com.trevisan.umovandroid.dao.CustomEntityDAO",33,5,1,5,5,2,1,3,0
"com.trevisan.umovandroid.action.ActionExecuteMandatoryAsFirstExecutionSideMenuActivityTask",33,5,5,4,4,2,2,3,2
"com.trevisan.umovandroid.service.CheckInCheckOutDataService",33,4,3,6,5,3,5,5,0
"com.trevisan.umovandroid.dao.DashboardDAO",33,4,1,5,5,2,1,3,0
"com.trevisan.umovandroid.dao.TaskExecutionStateDAO",33,4,1,4,5,2,1,3,0
"com.trevisan.umovandroid.action.ActionUnbindWithFacebook",33,4,4,5,6,3,0,4,1
"com.trevisan.umovandroid.listdatasource.ConstantListDataSource",33,2,2,5,7,4,2,5,0
"com.trevisan.umovandroid.graphql.GraphQLService",33,2,2,2,7,1,1,4,2
"com.trevisan.umovandroid.service.FlowFinalizeByExecutionTypeByExpression",33,2,2,3,7,5,1,5,7
"com.trevisan.umovandroid.action.ActionActivityItemGroupsBack",33,2,2,4,9,7,1,8,0
"com.trevisan.umovandroid.action.ActionActivityItemsSearchResultBack",33,2,2,7,5,4,1,5,0
"com.trevisan.umovandroid.view.onlinequery.ActivityOnlineQueryListNew",33,2,2,2,13,6,1,8,2
"com.trevisan.umovandroid.view.ActivityDashboardsNew",33,2,2,2,12,5,1,7,2
"com.trevisan.umovandroid.model.webrouter.WebRouter",32,8,8,8,1,0,1,0,4
"com.trevisan.umovandroid.model.payment.Payment",32,8,8,8,1,0,1,0,4
"com.trevisan.umovandroid.model.ConversationMessage",32,8,8,8,0,0,4,1,5
"com.trevisan.umovandroid.model.LocationDataHistorical",32,8,8,8,0,0,4,1,5
"com.trevisan.umovandroid.lib.expressions.ExpressionLog",32,7,5,8,1,1,4,4,3
"com.trevisan.umovandroid.lib.expressions.operand.constantOperand.ConstantOperand",32,6,6,6,6,3,6,5,1
"com.trevisan.umovandroid.lib.expressions.operand.function.CurrentMonthFunctionOperand",32,5,5,6,7,3,1,5,1
"com.trevisan.umovandroid.lib.expressions.operand.function.CurrentSecondFunctionOperand",32,5,5,6,7,3,1,6,1
"com.trevisan.umovandroid.lib.expressions.operand.function.CurrentDayOfMonthFunctionOperand",32,5,5,6,7,3,1,5,1
"com.trevisan.umovandroid.service.AncestorActivityTaskService",32,5,5,6,8,4,2,7,0
"com.trevisan.umovandroid.view.drawable.LineSeparator",32,5,5,5,6,0,1,1,1
"com.trevisan.umovandroid.sync.extraction.LocationFieldExtractor",32,4,4,4,4,3,1,4,1
"com.trevisan.umovandroid.action.ActionDownloadOthersMediaTypes",32,4,4,6,6,2,1,3,3
"com.trevisan.umovandroid.action.ActionEditSectionFromSectionAndConferenceScreen",32,4,4,5,5,4,1,5,3
"com.trevisan.umovandroid.action.ActionShowCompletedHistoricals",32,4,4,5,8,5,2,6,0
