"method","loc","cyclo","calls","nbd","param"
"me.umov.ureport.model.report.PhotoBookReportParameters.getSelectedImages()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.getSelectedImagesCounter()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.getTaskId()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.getTaskSituations()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.getTeams()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isActivityDescriptionVisible()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isAgentVisible()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isAllActivitiesSelected()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isAllActivityFieldsSelected()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isAllActivitySectionsSelected()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isAllAgentsSelected()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isAllLocalClassesSelected()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isAllLocalsSelected()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isAllTeamsSelected()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isEditBook()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isExecutionDateVisible()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isExecutionHourVisible()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isFieldNameVisible()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isGroupPhotos()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isIntegrationIdVisible()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isItemDescriptionVisible()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isLocalVisible()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isObservationVisible()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isPhotoLinkVisible()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isSavedFilter()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isScheduledDateVisible()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isScheduledHourVisible()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isSectionNameVisible()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isSituationVisible()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isTaskVisible()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.isWholeImagesSelected()",2,1,0,2,0
"me.umov.ureport.model.report.PhotoBookReportParameters.setReportOrder(ReportOrder reportOrder)",0,1,0,2,1
"me.umov.ureport.model.report.PhotoBookReportParameters.getReportOrder()",0,1,0,2,0
"me.umov.ureport.service.dbview.TeamService.findActiveByIds(List<Long> teamIds, User user)",34,1,43,1,2
"me.umov.ureport.service.report.FilterService.buildParameters(FilterStructureDTO filterStructure)",29,1,46,1,1
"me.umov.ureport.service.dbview.AgentService.findActiveByIds(List<Long> agentsIds)",26,1,25,1,1
"me.umov.ureport.service.dbview.ActivityFieldService.findActiveByIds(List<Long> activitiesIds)",23,1,25,1,1
"me.umov.ureport.service.dbview.LocalClassService.findActiveByIds(List<Long> localClassesIds)",23,1,23,1,1
"me.umov.ureport.service.dbview.ActivitySectionService.findActiveByIds(List<Long> activitiesIds)",22,1,23,1,1
"me.umov.ureport.service.dbview.LocalService.findActiveByIds(List<Long> localsIds)",22,1,23,1,1
"me.umov.ureport.dao.ScheduledReportDAO.allActiveMoreRecentFirst(User user)",20,1,28,1,1
"me.umov.ureport.dao.MediaDAO.findByApprovalPendingAndRating(List<MediaApprovalStatus> approvalStatuses, List<Long> ratings)",12,1,18,1,2
"me.umov.ureport.dao.ScheduledReportDAO.findBy(long id)",12,1,9,1,1
"me.umov.ureport.dao.MediaDAO.findByStatusesAndRating(List<MediaApprovalStatus> approvalStatuses, List<Long> ratings)",10,1,16,1,2
"me.umov.ureport.dao.MediaDAO.findByApprovalStatuses(List<MediaApprovalStatus> approvalStatuses)",10,1,13,1,1
"me.umov.ureport.service.dbview.ActivityFieldService.findByIds(List<Long> activitiesIds)",10,1,11,1,1
"me.umov.ureport.service.dbview.item.ItemGroupService.findActiveByIds(List<Long> ids)",10,1,9,1,1
"me.umov.ureport.service.dbview.item.ItemService.findActiveByIds(List<Long> ids)",10,1,9,1,1
"me.umov.ureport.service.dbview.item.ItemSubGroupService.findActiveByIds(List<Long> ids)",10,1,9,1,1
"me.umov.ureport.service.dbview.TeamService.findByIds(List<Long> teamIds, User user)",9,1,9,1,2
"me.umov.ureport.dao.MediaDAO.findByRating(List<Long> ratings)",9,1,9,1,1
"me.umov.ureport.service.dbview.ActivitySectionService.findByIds(List<Long> activitiesIds)",9,1,9,1,1
"me.umov.ureport.service.dbview.AgentService.findByIds(List<Long> agentsIds)",9,1,9,1,1
"me.umov.ureport.service.dbview.LocalClassService.findByIds(List<Long> localClassesIds)",9,1,9,1,1
"me.umov.ureport.service.dbview.LocalService.findByIds(List<Long> localsIds)",9,1,9,1,1
"me.umov.ureport.controller.PresentationDownloadController.downloadResource(HttpServletRequest request, HttpServletResponse response, @PathVariable('scheduleReportId') Long scheduledReportId)",9,1,6,1,3
"me.umov.ureport.config.database.multitenant.MultiTenantProvider.getConnection(String tenantIdentifier)",9,1,3,1,1
"me.umov.ureport.config.database.multitenant.MultiTenantProvider.releaseConnection(String tenantIdentifier, Connection connection)",8,1,3,1,2
"me.umov.ureport.service.report.FilterService.saveFilters(FilterDTO filterDTO)",7,1,6,1,1
"me.umov.ureport.dao.MediaDAO.findBy(Long id)",7,1,5,1,1
"me.umov.ureport.dao.MediaDAO.findAllApproved()",7,1,5,1,0
"me.umov.ureport.controller.PresentationDownloadController.buildResponse(HttpServletResponse response, ScheduledReport scheduledReport)",6,1,8,1,2
"me.umov.ureport.service.AuthenticationService.AuthenticationService(User user, AuthenticationClient authenticationClient, LimitsService limitsService, EnvironmentService environmentService)",6,1,0,1,4
"me.umov.ureport.service.report.MediaService.isDifferentMediaTagsApproval(MediaTagsDTO mediaTagsDTO, MediaTags mediaTags)",5,1,7,1,2
"me.umov.ureport.service.report.MediaService.isDifferentMediaTagsRating(MediaTagsDTO mediaTagsDTO, MediaTags mediaTags)",5,1,7,1,2
"me.umov.ureport.service.report.MediaService.MediaService(HistoryValueService historyValueService, MediaDAO mediaDAO, User user)",5,1,0,1,3
"me.umov.ureport.controller.PresentationDownloadController.getScheduledReport(Long scheduledReportId)",4,1,2,1,1
"me.umov.ureport.controller.LoginController.logout()",4,1,1,1,0
"me.umov.ureport.controller.LoginController.LoginController(User user, AuthenticationService authenticationService)",4,1,0,1,2
"me.umov.ureport.service.report.ReportService.ReportService(User user, ReportDAO dao)",4,1,0,1,2
"me.umov.ureport.config.database.multitenant.MultiTenantProvider.releaseAnyConnection(Connection connection)",3,1,1,1,1
"me.umov.ureport.config.database.multitenant.MultiTenantProvider.getAnyConnection()",3,1,1,1,0
"me.umov.ureport.config.database.multitenant.MultiTenantProvider.MultiTenantProvider(@Qualifier('dbviewDataSource') DataSource dataSource)",3,1,0,1,1
"me.umov.ureport.config.database.multitenant.MultiTenantProvider.isUnwrappableAs(Class unwrapType)",3,1,0,1,1
"me.umov.ureport.config.database.multitenant.MultiTenantProvider.unwrap(Class<T> unwrapType)",3,1,0,1,1
"me.umov.ureport.service.report.LimitsService.LimitsService(DefaultLimits defaultLimits)",3,1,0,1,1
"me.umov.ureport.config.database.multitenant.MultiTenantProvider.supportsAggressiveRelease()",3,1,0,1,0
"me.umov.ureport.controller.LoginController.getLogin()",3,1,0,1,0
"me.umov.ureport.service.dbview.AgentService.all()",2,1,3,1,0
"me.umov.ureport.model.User.canApproveAndReprove()",2,1,2,1,0
"me.umov.ureport.model.User.canRate()",2,1,2,1,0
"me.umov.ureport.model.User.hasFilterRestriction()",2,1,2,1,0
"me.umov.ureport.model.dbview.Task.getFormattedScheduledInitialDate()",2,1,2,1,0
"me.umov.ureport.model.User.reAuthenticate(String authorizationCode)",2,1,1,1,1
"me.umov.ureport.service.report.FilterService.findBy(Long id)",2,1,1,1,1
"me.umov.ureport.service.report.FilterService.save(Filter filter)",2,1,1,1,1
"me.umov.ureport.service.report.MediaService.findBy(Long id)",2,1,1,1,1
"me.umov.ureport.service.report.ReportService.findBy(Long id)",2,1,1,1,1
"me.umov.ureport.model.User.isSupport()",2,1,1,1,0
"me.umov.ureport.service.report.FilterService.findAllActiveByAgent()",2,1,1,1,0
"me.umov.ureport.service.report.FilterService.findAllByAgent()",2,1,1,1,0
"me.umov.ureport.model.User.setLimits(UserLimits limits)",2,1,0,1,1
"me.umov.ureport.model.User.useLinkedActivities(boolean useLinkedActivities)",2,1,0,1,1
"me.umov.ureport.model.dbview.History.History(Long id)",2,1,0,1,1
"me.umov.ureport.model.dbview.History.setActivity(Activity activity)",2,1,0,1,1
"me.umov.ureport.model.dbview.History.setId(Long id)",2,1,0,1,1
"me.umov.ureport.model.dbview.History.setStatus(String status)",2,1,0,1,1
"me.umov.ureport.model.dbview.HistoryValue.HistoryValue(Long id)",2,1,0,1,1
"me.umov.ureport.model.dbview.HistoryValue.setActivitySection(ActivitySection activitySection)",2,1,0,1,1
"me.umov.ureport.model.dbview.HistoryValue.setExecutionGroup(Long executionGroup)",2,1,0,1,1
"me.umov.ureport.model.dbview.HistoryValue.setExternalvalue(String externalvalue)",2,1,0,1,1
"me.umov.ureport.model.dbview.HistoryValue.setHistory(History history)",2,1,0,1,1
"me.umov.ureport.model.dbview.HistoryValue.setId(Long id)",2,1,0,1,1
"me.umov.ureport.model.dbview.HistoryValue.setInternalvalue(String internalvalue)",2,1,0,1,1
"me.umov.ureport.model.dbview.HistoryValue.setItem(Item item)",2,1,0,1,1
"me.umov.ureport.model.dbview.ResponsibleTeamRecursiveViewPK.setAgent(Long agent)",2,1,0,1,1
"me.umov.ureport.model.dbview.ResponsibleTeamRecursiveViewPK.setTeam(Long team)",2,1,0,1,1
"me.umov.ureport.model.dbview.Task.Task(Long id)",2,1,0,1,1
"me.umov.ureport.model.dbview.Task.setActive(String active)",2,1,0,1,1
"me.umov.ureport.model.dbview.Task.setAgent(Agent agent)",2,1,0,1,1
"me.umov.ureport.model.dbview.Task.setExecutionDate(LocalDateTime executionDate)",2,1,0,1,1
"me.umov.ureport.model.dbview.Task.setId(Long id)",2,1,0,1,1
"me.umov.ureport.model.dbview.Task.setIntegrationId(String integrationId)",2,1,0,1,1
"me.umov.ureport.model.dbview.Task.setLocal(Local local)",2,1,0,1,1
"me.umov.ureport.model.dbview.Task.setObservation(String observation)",2,1,0,1,1
"me.umov.ureport.model.dbview.Task.setRealInitialDate(LocalDateTime realInitialDate)",2,1,0,1,1
"me.umov.ureport.model.dbview.Task.setScheduledInitialDate(LocalDateTime scheduledInitialDate)",2,1,0,1,1
"me.umov.ureport.model.dbview.Task.setSituationDescription(String situationDescription)",2,1,0,1,1
"me.umov.ureport.model.dbview.Task.setSituationId(Long situationId)",2,1,0,1,1
"me.umov.ureport.model.dbview.Task.setTeam(Team team)",2,1,0,1,1
"me.umov.ureport.model.dbview.Task.setTeams(List<Team> teams)",2,1,0,1,1
"me.umov.ureport.model.dbview.TeamAgentRecursiveViewPK.setSubordinate(Long subordinate)",2,1,0,1,1
"me.umov.ureport.model.dbview.TeamAgentRecursiveViewPK.setSupervisor(Long supervisor)",2,1,0,1,1
"me.umov.ureport.model.User.dbview()",2,1,0,1,0
"me.umov.ureport.model.User.getAgentId()",2,1,0,1,0
"me.umov.ureport.model.User.getAuthorizationCode()",2,1,0,1,0
"me.umov.ureport.model.User.getClientId()",2,1,0,1,0
"me.umov.ureport.model.User.getLang()",2,1,0,1,0
"me.umov.ureport.model.User.getLimits()",2,1,0,1,0
"me.umov.ureport.model.User.getPermissions()",2,1,0,1,0
"me.umov.ureport.model.User.isAuthenticated()",2,1,0,1,0
"me.umov.ureport.model.User.logout()",2,1,0,1,0
"me.umov.ureport.model.User.useLinkedActivities()",2,1,0,1,0
"me.umov.ureport.model.dbview.History.getActivity()",2,1,0,1,0
"me.umov.ureport.model.dbview.History.getId()",2,1,0,1,0
"me.umov.ureport.model.dbview.History.getStatus()",2,1,0,1,0
"me.umov.ureport.model.dbview.HistoryValue.getActivitySection()",2,1,0,1,0
"me.umov.ureport.model.dbview.HistoryValue.getExecutionGroup()",2,1,0,1,0
"me.umov.ureport.model.dbview.HistoryValue.getExternalvalue()",2,1,0,1,0
"me.umov.ureport.model.dbview.HistoryValue.getHistory()",2,1,0,1,0
"me.umov.ureport.model.dbview.HistoryValue.getId()",2,1,0,1,0
"me.umov.ureport.model.dbview.HistoryValue.getInternalvalue()",2,1,0,1,0
"me.umov.ureport.model.dbview.HistoryValue.getItem()",2,1,0,1,0
"me.umov.ureport.model.dbview.ResponsibleTeamRecursiveViewPK.getAgent()",2,1,0,1,0
"me.umov.ureport.model.dbview.ResponsibleTeamRecursiveViewPK.getTeam()",2,1,0,1,0
"me.umov.ureport.model.dbview.Task.getActive()",2,1,0,1,0
"me.umov.ureport.model.dbview.Task.getAgent()",2,1,0,1,0
"me.umov.ureport.model.dbview.Task.getExecutionDate()",2,1,0,1,0
"me.umov.ureport.model.dbview.Task.getId()",2,1,0,1,0
"me.umov.ureport.model.dbview.Task.getIntegrationId()",2,1,0,1,0
"me.umov.ureport.model.dbview.Task.getLocal()",2,1,0,1,0
"me.umov.ureport.model.dbview.Task.getObservation()",2,1,0,1,0
"me.umov.ureport.model.dbview.Task.getRealInitialDate()",2,1,0,1,0
"me.umov.ureport.model.dbview.Task.getScheduledInitialDate()",2,1,0,1,0
"me.umov.ureport.model.dbview.Task.getSituationDescription()",2,1,0,1,0
"me.umov.ureport.model.dbview.Task.getSituationId()",2,1,0,1,0
"me.umov.ureport.model.dbview.Task.getTeam()",2,1,0,1,0
"me.umov.ureport.model.dbview.TeamAgentRecursiveViewPK.getSubordinate()",2,1,0,1,0
"me.umov.ureport.model.dbview.TeamAgentRecursiveViewPK.getSupervisor()",2,1,0,1,0
"me.umov.ureport.model.dbview.HistoryValue.HistoryValue()",1,1,0,1,0
"me.umov.ureport.model.dbview.Task.Task()",1,1,0,1,0
"me.umov.ureport.model.dbview.History.setTask(Task task)",0,1,0,1,1
"me.umov.ureport.model.dbview.HistoryValue.setActivityField(ActivityField activityField)",0,1,0,1,1
"me.umov.ureport.model.dbview.History.History()",0,1,0,1,0
"me.umov.ureport.model.dbview.History.getTask()",0,1,0,1,0
"me.umov.ureport.model.dbview.HistoryValue.getActivityField()",0,1,0,1,0
"me.umov.ureport.model.report.PhotoBookDataDTO.PhotoBookDataDTO(Long id, Long executionGroup, String photoLink, Long taskId, String taskIntegrationId, String agentName, String localDescription, String taskFormattedScheduledInitialDate, String taskFormattedExecutionDate, String taskSituation, String taskObservation, MediaTags mediaTags, String activityDescription, String activitySectionDescription, String activityFieldDescription, String itemDescription, String relatedFields, Long historyId, List<HistoryValueDTO> historyValueList)",33,1,0,0,19
"me.umov.ureport.config.database.dataSource.DbViewDatabaseConfig.entityManagerFactory(EntityManagerFactoryBuilder builder, @Qualifier('dbviewDataSource') DataSource dataSource, MultiTenantConnectionProvider multiTenantConnectionProvider, CurrentTenantIdentifierResolver tenantIdentifierResolver)",19,1,11,0,4
"me.umov.ureport.dao.ReportDAO.findBy(Long id)",16,1,16,0,1
"me.umov.ureport.service.dbview.HistoryValueService.findAllNotImageByHistory(PhotoBookDataDTO photoBook)",15,1,15,0,1
"me.umov.ureport.model.report.PhotoBookDataRelatedFieldsDTO.PhotoBookDataRelatedFieldsDTO(Long id, Long historyId, Long activityId, String activityDescription, Long activitySectionId, String activitySectionDescription, Long activityFieldId, String activityFieldDescription, Long itemId, String fieldValue, Long relatedFieldId, String relatedFieldDescription, String relatedFieldValue, Long relatedActivityFieldId)",15,1,0,0,14
"me.umov.ureport.dao.FilterPermissionDAO.findByFilter(Filter filter)",12,1,11,0,1
"me.umov.ureport.dao.FilterPermissionDAO.findById(Long id)",12,1,10,0,1
"me.umov.ureport.service.report.ScheduledReportService.createScheduledReport(PhotoBookReportParameters photoBookReportParameters, User user, Report report)",10,1,10,0,3
"me.umov.ureport.service.report.ScheduledReportService.reschedule(Long scheduledReportId)",10,1,6,0,1
"me.umov.ureport.config.database.dataSource.ReportDatabaseConfig.ureportEntityManagerFactory(EntityManagerFactoryBuilder builder)",8,1,5,0,1
"me.umov.ureport.service.report.EnvironmentService.findBy(User user)",7,1,6,0,1
"me.umov.ureport.controller.IndexController.index()",7,1,6,0,0
"me.umov.ureport.service.dbview.HistoryValueService.findBy(Long id)",7,1,5,0,1
"me.umov.ureport.model.report.Limits.Limits(Limits limits)",6,1,10,0,1
"me.umov.ureport.interceptor.LocaleInterceptor.preHandle(final HttpServletRequest request, final HttpServletResponse response, final Object handler)",6,1,5,0,3
"me.umov.ureport.AppStarter.createSQSConnectionFactory()",6,1,5,0,0
"me.umov.ureport.model.dbview.Agent.toString()",6,1,0,0,0
"me.umov.ureport.model.report.Filter.toString()",6,1,0,0,0
"me.umov.ureport.controller.AgentController.findActiveById(@RequestParam('agentId') Long agentId)",5,1,8,0,1
"me.umov.ureport.controller.ActivityController.findActiveBy(@RequestParam('description') String description)",5,1,7,0,1
"me.umov.ureport.controller.ActivitySectionController.findActiveBy(@RequestParam('description') String description)",5,1,7,0,1
"me.umov.ureport.controller.ActivitySectionController.findActiveByActivity(@RequestParam(value='queryids[]',required=false) List<Long> activityIds)",5,1,7,0,1
"me.umov.ureport.controller.AgentController.findActiveBy(@RequestParam('description') String name)",5,1,7,0,1
"me.umov.ureport.controller.AgentController.findActiveByTeam(@RequestParam(value='queryids[]',required=false) List<Long> teamIds)",5,1,7,0,1
"me.umov.ureport.controller.LocalClassController.findActiveBy(@RequestParam('description') String description)",5,1,7,0,1
"me.umov.ureport.controller.LocalController.findActiveBy(@RequestParam('description') String description)",5,1,7,0,1
"me.umov.ureport.controller.LocalController.findActiveByLocalClass(@RequestParam(value='queryids[]',required=false) List<Long> localClassesIds)",5,1,7,0,1
"me.umov.ureport.controller.TeamController.findActiveBy(@RequestParam('description') String description)",5,1,7,0,1
"me.umov.ureport.controller.item.ItemController.list(@RequestParam(value='description',required=false) String description)",5,1,7,0,1
"me.umov.ureport.controller.item.ItemController.list(@RequestParam(value='queryids[]',required=false) List<Long> itemGroupIds)",5,1,7,0,1
"me.umov.ureport.controller.item.ItemGroupController.list(@RequestParam(value='description',required=false) String description)",5,1,7,0,1
"me.umov.ureport.controller.item.ItemSubGroupController.list(@RequestParam(value='description',required=false) String description)",5,1,7,0,1
"me.umov.ureport.controller.item.ItemSubGroupController.list(@RequestParam(value='queryids[]',required=false) List<Long> itemGroupIds)",5,1,7,0,1
"me.umov.ureport.controller.ActivityFieldController.findActiveByActivity(@RequestParam(value='queryids[]') List<Long> activityIds)",5,1,3,0,1
"me.umov.ureport.config.database.dataSource.ReportDatabaseConfig.ureportDataSource()",5,1,2,0,0
"me.umov.ureport.AppStarter.jmsListenerContainerFactory()",5,1,1,0,0
"me.umov.ureport.model.report.MediaTags.MediaTags(Long id, Tags tags, Long cliCodigo, Long hpiCodigo)",5,1,0,0,4
"me.umov.ureport.config.database.dataSource.ReportDatabaseConfig.reportTransactionManager(@Qualifier('reportEM') EntityManagerFactory reportEntityManagerFactory)",5,1,0,0,1
"me.umov.ureport.config.database.dataSource.ReportDatabaseConfig.reportDataSourceProperties()",5,1,0,0,0
"me.umov.ureport.controller.ActivityFieldController.getFields(List<ActivityField> activeByActivitySection)",4,1,6,0,1
"me.umov.ureport.dao.FilterPermissionDAO.delete(Filter filter)",4,1,4,0,1
"me.umov.ureport.service.report.ScheduledReportService.schedule(PhotoBookReportParameters photoBookReportParameters, User user, Report report)",4,1,3,0,3
