"type","dep","i-dep","fan-in","fan-out"
"com.puppycrawl.tools.checkstyle.DetailNodeTreeStringPrinterTest",13,1,0,3
"com.puppycrawl.tools.checkstyle.checks.imports.UnusedImportsCheck",16,9,2,13
"com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck",6,4,1,6
"com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheck",10,5,5,10
"com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheckTest",14,8,0,9
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAnnotations",0,0,0,9
"com.puppycrawl.tools.checkstyle.PackageNamesLoaderTest",18,1,0,6
"com.puppycrawl.tools.checkstyle.checks.javadoc.javadocmethod.InputJavadocMethodTags",1,0,0,2
"com.puppycrawl.tools.checkstyle.checks.javadoc.missingjavadocmethod.InputMissingJavadocMethodTags",1,0,0,2
"com.puppycrawl.tools.checkstyle.checks.metrics.JavaNCSSCheck",6,3,2,8
"com.google.checkstyle.test.base.AbstractIndentationTestSupport",12,1,1,7
"com.puppycrawl.tools.checkstyle.checks.coding.magicnumber.InputMagicNumber",0,0,0,1
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationCorrectMultipleAnnotationsWithWrappedLines",0,0,0,0
"com.puppycrawl.tools.checkstyle.checks.coding.EqualsAvoidNullCheckTest",7,3,0,4
"com.puppycrawl.tools.checkstyle.filters.SuppressWarningsFilterTest",19,13,0,17
"com.puppycrawl.tools.checkstyle.checks.metrics.ClassDataAbstractionCouplingCheckTest",13,6,0,8
"com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheckTest",13,5,0,6
"com.puppycrawl.tools.checkstyle.checks.coding.FallThroughCheckTest",7,3,0,4
"com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.CommentsIndentationTest",4,3,0,4
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationTryWithResourcesStrict",10,0,0,2
"com.puppycrawl.tools.checkstyle.checks.metrics.npathcomplexity.InputNPathComplexityOverflow",0,0,0,0
"com.puppycrawl.tools.checkstyle.main.InputMainComplexityOverflow",0,0,0,0
"com.puppycrawl.tools.checkstyle.internal.powermock.PropertyCacheFilePowerTest",34,6,0,10
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationTryResourcesNotStrict",10,0,0,2
"com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespaceAroundBasic",0,0,0,4
"com.puppycrawl.tools.checkstyle.xpath.ElementNode",11,3,7,6
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAloneOrSingleline",0,0,0,10
"com.puppycrawl.tools.checkstyle.checks.whitespace.WhitespaceAfterCheckTest",7,3,0,4
"com.puppycrawl.tools.checkstyle.checks.javadoc.javadoctype.InputJavadocTypeTags",1,0,0,2
"com.puppycrawl.tools.checkstyle.checks.javadoc.javadocvariable.InputJavadocVariableTags",1,0,0,2
"com.puppycrawl.tools.checkstyle.checks.javadoc.missingjavadoctype.InputMissingJavadocTypeTags",1,0,0,2
"com.puppycrawl.tools.checkstyle.checks.whitespace.ParenPadCheck",4,3,3,5
"com.puppycrawl.tools.checkstyle.checks.DescendantTokenCheck",7,4,0,8
"com.puppycrawl.tools.checkstyle.grammar.java8.LambdaTest",5,4,0,5
"com.puppycrawl.tools.checkstyle.checks.javadoc.SummaryJavadocCheck",10,4,2,11
