"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"br.com.trevisantecnologia.centerweb.fixture.ActivityTypeFixture",100,22,22,22,9,2,8,3,1
"br.com.trevisantecnologia.centerweb.connector.ActivityHistoryMailConnectorTest",100,12,9,12,17,4,0,5,3
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalClassificationControllerTest",100,9,9,9,24,6,0,7,8
"br.com.trevisantecnologia.centerweb.controller.ConnectorControllerTest",100,9,8,9,19,5,0,6,4
"br.com.trevisantecnologia.centerweb.controller.Local3DimensionControllerTest",100,9,9,9,24,6,0,7,8
"br.com.trevisantecnologia.centerweb.controller.ItemCategoryControllerTest",100,9,9,9,24,6,0,7,8
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalConfigFieldsController",100,9,6,9,24,16,0,17,10
"br.com.trevisantecnologia.centerweb.service.ItineraryCloneServiceTest",100,5,5,5,25,8,0,8,4
"br.com.trevisantecnologia.centerweb.util.ListItem",99,16,16,32,4,1,83,3,5
"br.com.trevisantecnologia.centerweb.controller.ItemCategoryController",99,12,10,14,18,6,2,8,5
"br.com.trevisantecnologia.centerweb.service.IdiomEntryServiceTest",99,6,6,6,26,9,0,11,4
"br.com.trevisantecnologia.centerweb.model.AnalyseRule",98,18,18,20,13,0,5,1,10
"org.junit.rule.dbunit.DBUnitRule",98,13,7,10,22,2,0,7,5
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalTypeControllerTest",98,8,8,8,27,8,0,9,7
"br.com.trevisantecnologia.centerweb.business.CustomEntityValidatorTest",98,7,7,7,15,7,0,7,3
"br.com.trevisantecnologia.centerweb.service.structural.MixStructureService",98,6,1,8,17,5,2,7,3
"br.com.trevisantecnologia.centerweb.model.MixProduct",97,16,16,16,12,1,7,2,9
"br.com.trevisantecnologia.centerweb.model.ServiceLocalClassification",97,12,12,12,20,0,13,1,7
"br.com.trevisantecnologia.centerweb.service.ScheduleTypeServiceTest",97,10,10,10,21,6,0,6,5
"br.com.trevisantecnologia.centerweb.service.CustomMenuService",97,10,5,17,16,4,5,5,4
"br.com.trevisantecnologia.centerweb.eca.connector.ConnectorTest",97,9,9,9,25,15,0,15,3
"br.com.trevisantecnologia.centerweb.controller.widget.SchedulesSummaryWidgetControllerTest",97,8,8,8,27,8,0,8,6
"br.com.trevisantecnologia.centerweb.service.structural.ActivityPolicyStructureServiceTest",97,6,5,10,34,6,0,8,7
"br.com.trevisantecnologia.centerweb.controller.FieldCustomSettingControllerTest",97,5,5,5,29,21,0,21,19
"br.com.trevisantecnologia.centerweb.model.SearchOptions",96,22,21,22,4,0,43,1,7
"br.com.trevisantecnologia.centerweb.model.AgentType",96,12,12,12,20,0,14,1,7
"br.com.trevisantecnologia.centerweb.api.controller.ApiBaseControllerTest",96,9,9,10,25,7,0,9,6
"br.com.trevisantecnologia.centerweb.service.ItineraryServiceLocalServiceTest",96,8,8,8,25,7,0,7,5
"br.com.trevisantecnologia.centerweb.controller.widget.SmsSendWidgetControllerTest",96,6,6,6,24,7,0,7,9
"br.com.trevisantecnologia.centerweb.model.ClientIdNotUsedTest",96,5,2,12,14,0,0,4,0
"br.com.trevisantecnologia.centerweb.environment.EnvironmentRequest",95,26,26,26,1,0,1,0,13
"br.com.trevisantecnologia.centerweb.fixture.CustomEntityFixture",95,20,19,21,9,3,33,4,1
"br.com.trevisantecnologia.centerweb.model.SectionFieldItem",95,17,17,17,12,0,11,3,8
"br.com.trevisantecnologia.centerweb.serialization.CustomXMLSerializationTest",95,14,14,14,22,11,0,11,2
"br.com.trevisantecnologia.centerweb.service.ScheduleTypeService",95,13,8,19,14,9,8,11,5
"br.com.trevisantecnologia.centerweb.validation.AuthorizationValidatorTest",95,9,9,9,21,8,0,8,4
"br.com.trevisantecnologia.centerweb.model.ExecutionSectionField",94,26,26,26,0,0,0,0,13
"br.com.trevisantecnologia.centerweb.service.TeamTypeServiceTest",94,10,10,10,21,7,0,7,5
"br.com.trevisantecnologia.centerweb.strategy.ConfigFieldCustomTypeHelperStrategy",94,9,6,15,13,5,2,7,2
"br.com.trevisantecnologia.centerweb.umobutilitieslib.impl.FieldManagerImpl",94,9,5,22,13,7,1,9,2
"br.com.trevisantecnologia.centerweb.serialization.converter.util.ListModelConverter",94,9,4,24,14,3,5,11,2
"br.com.trevisantecnologia.centerweb.chart.ChartDecorator",94,6,5,6,18,1,0,2,1
"br.com.trevisantecnologia.centerweb.geo.distancematrix.DistanceMatrixServiceTest",94,2,2,2,28,11,0,11,6
"br.com.trevisantecnologia.centerweb.fixture.ActionFixture",93,17,17,18,11,3,4,4,2
"br.com.trevisantecnologia.centerweb.model.TemplateApp",93,16,16,17,13,0,3,1,10
"br.com.trevisantecnologia.centerweb.web.PropertyFieldFactoryTest",93,15,14,15,21,4,0,5,1
"br.com.trevisantecnologia.centerweb.util.ArrayUtils",93,15,14,29,8,0,3,7,0
"br.com.trevisantecnologia.centerweb.validation.GraphicFilterValidatorTest",93,13,13,13,12,3,0,3,1
"br.com.trevisantecnologia.centerweb.api.controller.ApiItineraryController",93,8,8,11,10,3,0,4,5
"br.com.trevisantecnologia.centerweb.controller.widget.DiscoveryWidgetControllerTest",93,7,7,7,23,11,0,11,11
"br.com.trevisantecnologia.centerweb.interceptor.I18nInterceptor",93,7,4,20,17,3,1,9,4
"br.com.trevisantecnologia.centerweb.controller.IdiomEntryControllerTest",93,5,5,5,29,14,0,14,7
"br.com.trevisantecnologia.centerweb.controller.LogicalExpressionControllerTest",93,5,4,5,25,4,0,5,6
"br.com.trevisantecnologia.centerweb.dao.CustomEntityEntryValuesDao",93,5,4,17,23,4,2,7,1
"br.com.trevisantecnologia.centerweb.validation.CustomMathExpressionValidatorTest",92,15,13,15,11,4,0,6,3
"br.com.trevisantecnologia.centerweb.controller.DataSetController",92,14,9,15,19,5,0,7,1
"br.com.trevisantecnologia.centerweb.model.Local3Dimension",92,12,12,12,18,0,13,1,7
"br.com.trevisantecnologia.centerweb.io.FileSystemManager",92,11,10,14,14,2,7,6,5
"br.com.trevisantecnologia.centerweb.controller.MapController",92,10,10,12,21,4,0,5,4
"br.com.trevisantecnologia.centerweb.interceptor.SearchInterceptorTest",92,8,8,8,17,4,0,7,5
"br.com.trevisantecnologia.centerweb.controller.SchedulePublicController",92,8,7,18,18,9,0,10,6
"br.com.trevisantecnologia.centerweb.service.MessageServiceTest",92,7,7,7,25,10,0,10,4
"br.com.trevisantecnologia.centerweb.api.controller.ApiActivityControllerTest",92,7,7,7,19,11,0,13,6
"br.com.trevisantecnologia.centerweb.api.controller.ApiSectionControllerTest",92,6,6,6,21,11,0,13,6
"br.com.trevisantecnologia.centerweb.model.ScheduleSummary",91,24,23,24,1,0,10,1,9
"br.com.trevisantecnologia.centerweb.fixture.LimitFixture",91,21,21,21,5,1,12,2,2
"br.com.trevisantecnologia.centerweb.chart.TTChart",91,21,21,21,3,1,4,1,9
"br.com.trevisantecnologia.centerweb.model.DashboardPeriod",91,19,15,26,5,0,8,2,8
"br.com.trevisantecnologia.centerweb.model.ArrayLongToListLongType",91,14,11,21,11,0,0,6,1
"br.com.trevisantecnologia.centerweb.model.ArrayStringToListStringType",91,14,11,21,11,0,0,6,1
"br.com.trevisantecnologia.centerweb.http.HttpClient",91,12,9,9,19,0,5,2,0
"br.com.trevisantecnologia.centerweb.factory.GraphicMetricFactoryTest",91,6,6,6,29,9,0,10,3
"br.com.trevisantecnologia.centerweb.mail.TTMailSender",90,16,15,16,4,3,10,6,7
"br.com.trevisantecnologia.centerweb.dao.ServiceLocalActivityDao",90,13,7,19,13,6,2,8,0
"br.com.trevisantecnologia.centerweb.service.ServiceLocalTeamService",90,11,9,20,10,6,2,8,6
"br.com.trevisantecnologia.centerweb.service.AnalyzerServiceTest",90,10,10,10,22,13,0,13,6
"br.com.trevisantecnologia.centerweb.eca.connector.impl.UpdateConnectorImpl",90,10,1,19,14,8,1,10,0
"br.com.trevisantecnologia.centerweb.controller.InformativeControllerTest",90,9,9,9,22,5,0,5,6
"br.com.trevisantecnologia.centerweb.business.schedule.ActivityOriginBySelectionRuleTest",90,8,8,8,13,4,0,4,2
"br.com.trevisantecnologia.centerweb.controller.AppearanceController",90,8,6,12,21,7,1,8,5
"br.com.trevisantecnologia.centerweb.service.ItemCategoryServiceTest",90,6,6,6,21,6,0,8,8
"br.com.trevisantecnologia.centerweb.model.LevelX",89,15,15,15,14,0,4,1,8
"br.com.trevisantecnologia.centerweb.model.Level6",89,15,15,15,14,0,4,1,8
"br.com.trevisantecnologia.centerweb.model.LevelA",89,15,15,15,14,0,4,1,8
"br.com.trevisantecnologia.centerweb.util.CustomJUnitAssertions",89,14,14,32,10,0,4,2,1
"br.com.trevisantecnologia.centerweb.util.SimpleEditableProperty",89,14,14,18,5,1,8,2,10
"br.com.trevisantecnologia.centerweb.business.ServiceLocalActivityValidatorTest",89,10,10,10,15,8,0,8,3
"br.com.trevisantecnologia.centerweb.api.controller.ApiNotAllowedRoutesControllerTest",88,13,12,13,9,1,0,4,4
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalTeamController",88,11,7,13,14,4,0,6,2
"br.com.trevisantecnologia.centerweb.controller.MediaControllerTest",88,7,7,7,23,6,0,6,5
"br.com.trevisantecnologia.centerweb.dao.impl.CustomEntityEntryHibernateDaoImplTest",88,7,7,7,15,6,0,8,1
"br.com.trevisantecnologia.centerweb.api.controller.ApiBatchCustomFieldController",88,7,2,11,20,8,0,11,4
"br.com.trevisantecnologia.centerweb.factory.GraphicIconFactoryTest",88,6,6,8,24,8,0,8,5
"br.com.trevisantecnologia.centerweb.helper.PhisicalNamesInvalidHelper",88,4,4,4,2,0,1,1,0
"br.com.trevisantecnologia.centerweb.service.CustomFieldValueService",87,17,16,18,15,8,10,9,3
"br.com.trevisantecnologia.centerweb.service.DefaultSystemSettingsService",87,16,15,20,9,4,33,9,2
"br.com.trevisantecnologia.centerweb.model.Level2",87,15,15,15,13,0,4,1,8
"br.com.trevisantecnologia.centerweb.model.Level3",87,15,15,15,13,0,4,1,8
"br.com.trevisantecnologia.centerweb.model.Level4",87,15,15,15,13,0,4,1,8
"br.com.trevisantecnologia.centerweb.model.Level5",87,15,15,15,13,0,4,1,8
"br.com.trevisantecnologia.centerweb.model.dashboard.PermissionStructure",87,15,15,17,1,0,0,2,7
"br.com.trevisantecnologia.centerweb.model.LevelB",87,15,15,15,13,0,4,1,8
"br.com.trevisantecnologia.centerweb.model.Idiom",87,12,12,12,18,0,20,1,7
"br.com.trevisantecnologia.centerweb.business.MessageValidatorTest",87,9,9,9,16,6,0,6,3
"br.com.trevisantecnologia.centerweb.sessionScoped.SessionScopedTest",87,9,1,20,16,1,0,9,2
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.EntitySqlInformationTest",87,9,8,13,14,3,0,7,1
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalTypeController",87,9,9,9,21,6,0,7,4
"br.com.trevisantecnologia.centerweb.controller.AditionalInfoItemControllerTest",87,8,8,8,19,8,0,8,3
"br.com.trevisantecnologia.centerweb.model.ScheduleActivity",86,12,12,12,14,0,8,1,7
"br.com.trevisantecnologia.centerweb.model.MediaTest",86,9,9,9,13,1,0,1,1
"br.com.trevisantecnologia.centerweb.service.PasswordPolicyServiceTest",86,8,7,8,17,6,0,7,5
"br.com.trevisantecnologia.centerweb.serialization.converter.util.SetModelConverter",86,8,4,18,14,3,4,11,2
"br.com.trevisantecnologia.centerweb.dao.DashboardDao",86,7,2,8,12,5,1,7,1
"br.com.trevisantecnologia.centerweb.service.ureport.UReportServiceTest",86,6,6,6,22,8,0,8,7
"br.com.trevisantecnologia.centerweb.business.WorkspaceValidator",85,17,16,31,6,4,3,6,1
"br.com.trevisantecnologia.centerweb.mock.TTMockResult",85,13,13,21,4,0,58,5,2
"br.com.trevisantecnologia.centerweb.serialization.converter.schedule.ScheduleSituationHistoryConverterTest",85,9,9,9,15,8,0,8,3
"br.com.trevisantecnologia.centerweb.dao.SectionSubGroupDao",85,8,6,20,13,3,3,5,1
"br.com.trevisantecnologia.centerweb.controller.ActionController",85,7,7,10,17,7,1,7,6
"br.com.trevisantecnologia.centerweb.service.GroupServiceTest",85,5,5,5,21,6,0,8,9
"br.com.trevisantecnologia.centerweb.mock.HTTPSessionMock",84,19,19,19,5,0,1,1,1
"br.com.trevisantecnologia.centerweb.helper.ComparatorHelperTest",84,19,19,19,5,0,0,0,0
"br.com.trevisantecnologia.centerweb.service.ScheduleSituationService",84,14,14,19,15,5,10,8,2
"br.com.trevisantecnologia.centerweb.fixture.ItineraryFixture",84,13,13,15,11,5,11,6,1
"br.com.trevisantecnologia.centerweb.util.RestrictionUtilTest",84,12,11,12,18,7,0,8,0
"br.com.trevisantecnologia.centerweb.helper.StringNormalizer",84,11,9,21,7,0,9,3,15
"br.com.trevisantecnologia.centerweb.util.TimezonesTest",84,9,9,9,8,2,0,3,0
"br.com.trevisantecnologia.centerweb.serialization.ApiTeamViewConverter",84,9,3,17,14,6,1,9,1
"br.com.trevisantecnologia.centerweb.dao.SectionSubGroupDaoTest",84,8,7,10,18,4,0,7,1
"br.com.trevisantecnologia.centerweb.controller.AbstractConfigFieldsControllerTest",84,7,5,7,26,16,0,18,10
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.StructuralDataSetBuilderTest",84,4,4,8,8,0,0,2,1
"br.com.trevisantecnologia.centerweb.service.ItemRelationService",83,19,17,21,7,5,6,7,1
"br.com.trevisantecnologia.centerweb.model.DashboardGalleryItem",83,17,17,17,7,0,2,0,8
"br.com.trevisantecnologia.centerweb.controller.SelectScreenController",83,10,9,11,19,12,0,14,2
"br.com.trevisantecnologia.centerweb.service.ScheduleSituationServiceTest",83,9,9,9,22,5,0,5,4
"br.com.trevisantecnologia.centerweb.controller.TeamTypeController",83,9,9,9,19,7,0,8,4
"br.com.trevisantecnologia.centerweb.serialization.ApiClosestAgentRequestConverter",83,9,3,18,10,2,2,7,0
"br.com.trevisantecnologia.centerweb.business.AbstractIntegrationValidatorTest",83,6,6,6,15,6,0,6,4
"br.com.trevisantecnologia.centerweb.interceptor.CustomAppearanceInterceptor",83,6,2,12,18,5,0,10,9
"br.com.trevisantecnologia.centerweb.environment.UMovProxyAdapter",83,6,1,10,13,1,4,7,4
"br.com.trevisantecnologia.centerweb.strategy.ConfigFieldPhysicalTypeHelperStrategyTest",83,5,5,5,29,8,0,8,6
"br.com.trevisantecnologia.centerweb.service.GeocoderService",83,4,1,10,16,6,2,9,3
"br.com.trevisantecnologia.centerweb.fixture.CustomEntityEntryFixture",82,17,17,19,8,4,16,5,2
"br.com.trevisantecnologia.centerweb.model.FieldItem",82,15,15,15,11,0,4,1,8
"br.com.trevisantecnologia.centerweb.umobutilitieslib.impl.ValueExpressionDAOInterfaceImpl",82,11,9,18,7,4,2,6,1
"br.com.trevisantecnologia.centerweb.model.ItemCategory",82,10,10,10,16,0,12,1,6
"br.com.trevisantecnologia.centerweb.controller.ScheduleExporterControllerTest",82,7,7,7,24,3,0,4,7
"br.com.trevisantecnologia.centerweb.service.AgentTypeServiceTest",82,7,7,7,21,4,0,6,4
"br.com.trevisantecnologia.centerweb.serialization.ApiClosestAgentRequestConverterTest",82,7,6,7,7,4,0,5,2
"br.com.trevisantecnologia.centerweb.dao.impl.ImportLayoutDaoImplTest",82,6,6,6,17,5,0,7,1
"br.com.trevisantecnologia.centerweb.controller.MediaPublicController",82,5,2,12,15,4,1,6,4
"br.com.trevisantecnologia.centerweb.controller.PasswordRecoveryControllerTest",82,4,4,4,23,5,0,5,10
"br.com.trevisantecnologia.centerweb.controller.AccessRoleControllerTest",82,4,4,4,26,10,0,10,8
"br.com.trevisantecnologia.centerweb.model.RouteParameters",81,22,22,22,1,0,1,0,11
"br.com.trevisantecnologia.centerweb.model.WidgetTypeStructure",81,17,17,17,3,1,0,1,8
"br.com.trevisantecnologia.centerweb.model.GraphicIcon",81,15,15,15,11,0,7,3,7
"br.com.trevisantecnologia.centerweb.util.ColorUtils",81,14,13,18,2,0,2,3,5
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.StructuralDataSetView",81,13,13,13,8,2,0,4,8
"br.com.trevisantecnologia.centerweb.umobutilitieslib.impl.ValidationExpressionDAOInterfaceImpl",81,10,8,17,8,5,1,7,1
"br.com.trevisantecnologia.centerweb.model.FilterFieldsTest",80,14,14,14,6,1,0,1,3
"br.com.trevisantecnologia.centerweb.helper.URLGeneratorHelperTest",80,8,8,8,7,0,0,1,2
"br.com.trevisantecnologia.centerweb.dao.internals.FindActivitiesByOriginFunctionCall",80,8,5,11,4,0,2,8,10
"br.com.trevisantecnologia.centerweb.util.ExceptionHandler",80,7,1,15,15,2,5,6,7
"br.com.trevisantecnologia.centerweb.business.MediaValidator",80,7,1,25,11,6,1,8,3
"br.com.trevisantecnologia.centerweb.geo.router.UFRGSRouter",80,4,1,19,15,7,1,9,0
"br.com.trevisantecnologia.centerweb.util.MessagePool",79,19,18,20,7,0,25,3,6
"br.com.trevisantecnologia.centerweb.fixture.ImportLayoutFieldFixture",79,16,15,17,9,3,9,5,1
"br.com.trevisantecnologia.centerweb.model.ExecutionActivity",79,16,16,23,3,0,7,1,8
"br.com.trevisantecnologia.centerweb.model.ItensMacroDTO",79,16,13,21,3,0,3,2,5
"br.com.trevisantecnologia.centerweb.model.AgentTeamLog",79,15,15,15,9,0,0,1,7
"br.com.trevisantecnologia.centerweb.model.HelpEntry",79,14,14,14,10,0,5,1,7
"br.com.trevisantecnologia.centerweb.business.SystemParametersValidator",79,13,3,29,4,3,2,6,0
"br.com.trevisantecnologia.centerweb.model.ServiceLocalTeam",79,13,13,13,7,0,6,2,6
"br.com.trevisantecnologia.centerweb.serialization.ImportLayoutConverterTest",79,12,12,12,15,7,0,8,8
"br.com.trevisantecnologia.centerweb.util.SoyDataBuilder",79,11,10,21,11,0,0,6,0
"br.com.trevisantecnologia.centerweb.model.ItineraryServiceLocal",79,10,10,10,14,0,18,1,6
"br.com.trevisantecnologia.centerweb.strategy.ConfigFieldCustomTypeHelperStrategyTest",79,6,6,6,23,8,0,8,3
"br.com.trevisantecnologia.centerweb.factory.GraphicFilterFactory",79,6,1,19,15,7,4,8,4
"br.com.trevisantecnologia.centerweb.service.structural.ActivityPolicyStructureService",79,5,1,5,22,4,2,6,2
"br.com.trevisantecnologia.centerweb.dao.impl.MixProductDao",79,5,2,14,21,5,2,9,0
"br.com.trevisantecnologia.centerweb.service.CustomMenuServiceTest",79,4,4,8,19,6,0,7,10
"br.com.trevisantecnologia.centerweb.geo.CabralGeoProcessor",79,4,1,13,18,4,0,8,3
"br.com.trevisantecnologia.centerweb.model.DeliveryScheduleResultView",78,20,20,20,1,0,6,0,9
"br.com.trevisantecnologia.centerweb.fixture.WorkspaceRequestFixture",78,19,19,19,5,1,4,2,1
"br.com.trevisantecnologia.centerweb.fixture.CustomFieldValueFixture",78,17,17,19,7,2,15,3,1
"br.com.trevisantecnologia.centerweb.model.FeatureToggle",78,14,14,15,9,0,11,1,7
"br.com.trevisantecnologia.centerweb.model.LevelZ",78,13,13,13,13,0,4,1,7
"br.com.trevisantecnologia.centerweb.model.LevelC",78,13,13,13,13,0,4,1,7
"br.com.trevisantecnologia.centerweb.model.Level1",78,13,13,13,13,0,4,1,7
"br.com.trevisantecnologia.centerweb.http.GraphicApiClient",78,12,8,16,15,7,4,8,5
"br.com.trevisantecnologia.centerweb.model.Widget",78,12,12,13,15,0,7,1,7
"br.com.trevisantecnologia.centerweb.model.AgentActivity",78,11,11,11,14,0,8,1,6
"br.com.trevisantecnologia.centerweb.business.ActivityHistoryValidatorTest",78,8,8,8,14,4,0,4,2
"br.com.trevisantecnologia.centerweb.factory.GraphicMetricFactory",78,8,6,14,17,5,3,7,1
"br.com.trevisantecnologia.centerweb.service.FeatureToggleServiceTest",78,7,7,7,22,8,0,8,4
"br.com.trevisantecnologia.centerweb.dao.impl.AgentLayoutExporterPermissionsDao",78,6,5,9,20,4,1,7,1
"br.com.trevisantecnologia.centerweb.service.WeeklyWorkdayServiceTest",78,4,4,4,25,6,0,6,6
"br.com.trevisantecnologia.centerweb.util.AjaxResponse",77,20,20,20,3,0,9,0,9
"br.com.trevisantecnologia.centerweb.util.ExpressionField",77,19,18,20,3,1,12,2,6
"br.com.trevisantecnologia.centerweb.fixture.GeoCoordinateFixture",77,16,16,17,10,3,7,5,2
"br.com.trevisantecnologia.centerweb.exception.BusinessException",77,16,16,21,2,0,204,4,6
"br.com.trevisantecnologia.centerweb.model.MixType",77,12,12,12,10,1,6,2,7
"br.com.trevisantecnologia.centerweb.service.CustomEntityEntryValuesService",77,11,9,17,11,6,1,9,3
"br.com.trevisantecnologia.centerweb.reflection.EntityModelHelperTest",77,10,8,10,18,4,0,5,2
"br.com.trevisantecnologia.centerweb.util.AsynchronousDao",77,9,9,11,3,0,0,3,0
"br.com.trevisantecnologia.centerweb.service.PartnerServiceTest",77,9,8,9,16,4,0,5,4
"br.com.trevisantecnologia.centerweb.service.GroupService",77,9,7,14,11,7,5,11,5
"br.com.trevisantecnologia.centerweb.dao.impl.CustomEntityEntryHibernateDaoImpl",77,9,7,16,14,5,2,8,0
"br.com.trevisantecnologia.centerweb.service.LimitServiceTest",77,7,7,7,18,5,0,6,4
"br.com.trevisantecnologia.centerweb.restriction.PermissionRestrictionChecker",77,7,0,24,8,1,2,5,5
"br.com.trevisantecnologia.centerweb.service.DashboardService",77,7,4,12,17,10,0,12,6
"br.com.trevisantecnologia.centerweb.controller.managementPanel.ManagementPanelControllerTest",77,6,6,6,20,5,0,5,7
"br.com.trevisantecnologia.centerweb.api.controller.ApiRoutingController",77,5,2,5,16,8,1,10,5
"br.com.trevisantecnologia.centerweb.controller.MixProductControllerTest",77,3,3,3,24,11,0,11,6
"br.com.trevisantecnologia.centerweb.business.ServiceLocalActivityValidator",76,13,3,27,9,7,1,10,2
"br.com.trevisantecnologia.centerweb.model.Sms",76,13,13,13,9,0,7,1,7
"br.com.trevisantecnologia.centerweb.model.schedule.notification.ScheduleNotificationTest",76,11,11,11,8,2,0,2,1
"br.com.trevisantecnologia.centerweb.model.SectionFieldTest",76,11,11,11,5,0,0,0,0
"br.com.trevisantecnologia.centerweb.controller.ItemConfigFieldsController",76,9,6,9,18,11,0,12,5
"br.com.trevisantecnologia.centerweb.service.ApiBatchScheduleItemsService",76,6,4,11,16,9,3,11,3
"br.com.trevisantecnologia.centerweb.api.controller.ApiBaseController",76,6,6,6,9,1,6,2,0
"br.com.trevisantecnologia.centerweb.controller.BaseControllerTest",76,4,4,4,19,3,0,3,7
"br.com.trevisantecnologia.centerweb.service.recaptcha.RecaptchaClientTest",76,4,4,4,13,3,0,3,4
"br.com.trevisantecnologia.centerweb.web.handler.ReferenceFieldHandler",75,18,18,19,5,0,5,3,0
"br.com.trevisantecnologia.centerweb.fixture.SectionItemFixture",75,16,15,18,6,4,4,5,2
"br.com.trevisantecnologia.centerweb.model.AgentDistanceView",75,16,16,16,6,0,8,0,8
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.FieldSqlInformation",75,15,12,20,4,1,2,5,4
"org.joda.time.contrib.hibernate.PersistentLocalDate",75,15,15,20,9,0,1,3,2
"br.com.trevisantecnologia.centerweb.model.ReflectionModelHelper",75,11,10,11,8,0,0,4,23
"br.com.trevisantecnologia.centerweb.controller.CustomEntityController",75,10,7,10,14,5,0,7,2
"br.com.trevisantecnologia.centerweb.factory.CustomEntityExportLayoutTest",75,9,9,9,16,5,0,5,4
"br.com.trevisantecnologia.centerweb.service.LicenseServiceTest",75,9,7,9,11,3,0,6,5
"br.com.trevisantecnologia.centerweb.factory.AbstractExportLayoutTest",75,8,8,8,15,5,0,5,3
"br.com.trevisantecnologia.centerweb.http.GraphicApiClientTest",75,8,7,8,16,5,0,6,4
"br.com.trevisantecnologia.centerweb.factory.GraphicGroupFactory",75,7,6,11,17,4,3,6,1
"br.com.trevisantecnologia.centerweb.dao.AgentRelationDao",75,7,4,10,21,4,2,7,1
"br.com.trevisantecnologia.centerweb.controller.ClosestAgentControllerTest",75,6,5,6,19,7,0,8,7
"br.com.trevisantecnologia.centerweb.controller.MapControllerTest",75,6,6,6,24,6,0,6,6
"br.com.trevisantecnologia.centerweb.business.agentteam.AgentTeamValidatorTest",75,6,6,6,15,7,0,7,5
"br.com.trevisantecnologia.centerweb.business.ItineraryValidatorTest",75,5,5,5,21,8,0,8,6
"br.com.trevisantecnologia.centerweb.structuralDataSet.RegularStructuralDataSetFieldTest",75,5,5,5,22,8,0,9,3
"br.com.trevisantecnologia.centerweb.api.controller.AbstractApiControllerTest",75,4,4,4,19,3,0,3,7
"br.com.trevisantecnologia.centerweb.util.ExecutionValidationStatus",74,19,19,20,3,1,3,3,8
"br.com.trevisantecnologia.centerweb.connector.model.ConnectorParameter",74,19,19,21,2,0,12,1,8
"br.com.trevisantecnologia.centerweb.model.ScheduleActivitiesListViewEntry",74,15,15,15,2,0,1,0,13
"br.com.trevisantecnologia.centerweb.model.PasswordHistory",74,12,12,12,12,0,4,1,7
"br.com.trevisantecnologia.centerweb.model.AuditingValue",74,12,12,12,13,0,3,1,6
"br.com.trevisantecnologia.centerweb.service.HelpEntryServiceTest",74,9,8,9,16,5,0,6,4
"br.com.trevisantecnologia.centerweb.controller.MixController",74,9,8,9,14,7,0,9,4
"br.com.trevisantecnologia.centerweb.api.batch.service.ScheduleItemsApiBatchService",74,8,4,13,18,11,0,14,4
"br.com.trevisantecnologia.centerweb.controller.ConnectorController",74,7,7,10,16,4,1,4,3
"br.com.trevisantecnologia.centerweb.service.structural.AbstractStructural",74,7,0,8,8,3,4,4,1
"br.com.trevisantecnologia.centerweb.model.ScheduleConfigField",74,7,7,7,13,0,6,2,3
"br.com.trevisantecnologia.centerweb.api.batch.service.ScheduleApiBatchService",74,7,1,9,20,14,0,17,5
"br.com.trevisantecnologia.centerweb.service.ServiceLocalClassificationServiceTest",74,6,6,6,18,4,0,5,4
"br.com.trevisantecnologia.centerweb.service.Local3DimensionServiceTest",74,6,6,6,18,4,0,5,4
"br.com.trevisantecnologia.centerweb.business.PasswordPolicyValidatorTest",73,9,9,9,5,3,0,4,1
"br.com.trevisantecnologia.centerweb.model.SectionSubGroup",73,9,9,9,16,0,9,2,5
"br.com.trevisantecnologia.centerweb.structuralDataSet.DataSetEntityConverterTest",73,8,8,8,16,6,0,7,1
"br.com.trevisantecnologia.centerweb.service.ItemRelationServiceTest",73,8,8,6,16,7,0,7,3
"br.com.trevisantecnologia.centerweb.interceptor.BusinessValidatorInterceptor",73,7,2,16,14,4,0,7,3
"br.com.trevisantecnologia.centerweb.controller.ClosestAgentController",73,4,4,7,25,10,0,11,7
"br.com.trevisantecnologia.centerweb.fixture.LoginResponseFixture",72,16,12,19,5,0,6,1,2
"br.com.trevisantecnologia.centerweb.api.model.activityHistoryCreation.ApiActivityHistory",72,16,16,16,5,1,1,1,8
"br.com.trevisantecnologia.centerweb.model.ClosestAgentRequest",72,14,14,15,9,0,9,1,7
"br.com.trevisantecnologia.centerweb.dao.impl.CustomEntityHibernateDaoImpl",72,11,9,12,16,5,0,8,0
"br.com.trevisantecnologia.centerweb.eca.connector.SumConnectorImplTest",72,6,6,6,18,8,0,9,2
"br.com.trevisantecnologia.centerweb.service.recaptcha.RecaptchaServiceTest",72,6,6,6,14,6,0,6,3
"br.com.trevisantecnologia.centerweb.api.controller.ApiSectionFieldControllerTest",72,6,6,6,14,6,0,8,4
"br.com.trevisantecnologia.centerweb.service.activity.section.TemplateServiceTest",72,5,4,5,16,4,0,5,4
"br.com.trevisantecnologia.centerweb.dao.ScheduleExportDao",72,4,1,10,18,5,2,8,0
